app_id,genre
881020,Action
881020,Adventure
881020,RPG
881040,Action
881040,Casual
881040,Indie
881100,Action
881100,Adventure
881100,Indie
881100,RPG
881100,Simulation
881920,Indie
881920,Simulation
882040,Adventure
882040,Indie
882100,Strategy
882150,Action
882150,Massively Multiplayer
882150,Simulation
882150,Early Access
882250,Action
882250,Adventure
882250,Casual
882250,Indie
882250,RPG
882250,Simulation
882620,Action
882620,Adventure
882620,Casual
882620,Indie
882640,Adventure
882640,Casual
882640,Indie
882710,Action
882710,Adventure
882710,Casual
882710,Indie
883100,Action
883100,Indie
883360,Adventure
883360,Casual
883360,Indie
883360,Simulation
884260,Action
884260,Casual
884260,Indie
884320,Adventure
884320,Casual
884320,Indie
884320,Simulation
884660,Action
884660,Massively Multiplayer
884660,Free to Play
884980,Adventure
884980,Casual
884980,Indie
884980,Simulation
884990,Action
884990,Adventure
884990,Indie
885000,Action
885000,Casual
885000,Indie
885150,Action
885380,Simulation
885810,Adventure
885810,Casual
885810,Indie
885810,RPG
885910,Action
885940,Indie
885940,RPG
885950,Action
885950,Casual
885950,Indie
885950,Massively Multiplayer
885950,Simulation
885970,Strategy
886040,Casual
886040,Indie
886040,Strategy
886070,Casual
886070,Indie
886200,Action
886200,Indie
886310,Action
886310,Casual
886310,Indie
886310,Strategy
886900,Simulation
887340,Action
887340,Adventure
887340,Casual
887340,Indie
887370,Action
887370,Indie
887370,RPG
887370,Strategy
887450,Action
887450,Adventure
887450,Casual
887450,Indie
887450,RPG
887530,Adventure
887530,Indie
887530,RPG
887720,Action
887720,Adventure
887720,Indie
887800,Indie
887800,Simulation
887800,Sports
887820,Action
887820,Adventure
887820,Indie
887960,Adventure
887960,Casual
888040,Strategy
889710,Adventure
889710,Casual
890280,Adventure
890280,Indie
890500,Casual
890500,Indie
890500,Simulation
890520,Simulation
890520,Strategy
890520,Early Access
890550,Action
890550,Sports
890550,Early Access
890570,Action
890570,Adventure
890570,Indie
890570,RPG
890570,Strategy
890570,Early Access
890720,Adventure
890720,Indie
890750,Adventure
890750,Simulation
890890,Casual
890890,Indie
890890,Simulation
890890,Strategy
890970,Indie
891360,Action
891360,Massively Multiplayer
891370,Indie
891370,RPG
891370,Strategy
891510,Casual
891510,Indie
891790,Action
892210,Action
892760,Adventure
892760,Indie
892760,RPG
892970,Action
892970,Adventure
892970,Indie
892970,RPG
892970,Early Access
892980,Casual
892980,Indie
892980,Simulation
892990,Casual
892990,Indie
892990,Simulation
893030,Action
893030,Casual
893030,Indie
893030,Racing
893050,Casual
893050,Strategy
893070,Action
893070,Adventure
893070,Indie
893180,Adventure
893500,Adventure
893500,Indie
893500,RPG
893680,Action
893680,Indie
893690,Action
893690,Indie
893850,Adventure
893850,Indie
893850,RPG
893900,Action
893950,Action
893950,Adventure
893950,Simulation
894020,Action
894020,Adventure
894020,Indie
894020,RPG
894540,Sexual Content
894540,Nudity
894540,Violent
894540,Gore
894540,Action
894540,Adventure
894540,Casual
894540,Indie
894540,RPG
895200,Action
895200,Adventure
895200,RPG
895760,Action
895760,Adventure
895760,Casual
895760,Indie
895760,Early Access
896460,Action
896460,Indie
896460,RPG
896520,Action
896520,Adventure
896520,Indie
896520,Simulation
896890,Indie
896890,Simulation
897330,Casual
897330,Indie
897330,Free to Play
897380,Action
897380,Adventure
897380,Indie
897380,Simulation
897450,Action
897450,Adventure
897450,Casual
897450,Indie
897640,Action
897640,Adventure
897640,Indie
897730,Adventure
897730,Indie
897730,Simulation
897820,Adventure
897820,Indie
897820,RPG
898450,Action
898450,Indie
898750,RPG
898750,Simulation
898750,Strategy
898790,Casual
898790,Indie
898890,Adventure
898890,Indie
898890,Simulation
898920,Strategy
899190,Adventure
899190,Indie
899190,Simulation
899310,Action
899310,Adventure
899310,Indie
899310,Strategy
899390,Action
899390,Indie
899390,Racing
899390,Sports
899460,Adventure
899460,Indie
899460,RPG
899460,Strategy
899460,Early Access
899470,Adventure
899470,Indie
899540,Adventure
899540,Casual
899540,Indie
899540,RPG
899540,Strategy
899770,Action
899770,Adventure
899770,Indie
899770,RPG
900010,Casual
900010,Indie
900010,RPG
900010,Simulation
900010,Strategy
900040,Action
900040,Adventure
900040,RPG
900290,Adventure
903630,Adventure
903630,Casual
903630,Indie
903850,Action
903850,Adventure
903850,Casual
903850,Indie
903850,RPG
903850,Simulation
904310,Action
904310,Adventure
904310,Indie
904310,RPG
904400,Indie
904400,RPG
904540,Action
904540,Adventure
904750,Adventure
904750,Indie
904860,Action
904860,Adventure
904860,Indie
904860,Simulation
904890,Adventure
904890,Indie
904890,Strategy
905090,Action
905090,Adventure
905340,Adventure
905340,Indie
905490,Adventure
905490,Indie
905490,Strategy
905490,Early Access
905660,Adventure
905660,Indie
905660,RPG
905660,Strategy
905970,Action
905970,Indie
905970,Simulation
905970,Early Access
906100,Adventure
906100,Indie
906110,Action
906120,Action
906300,Adventure
906300,Indie
906300,RPG
906510,RPG
906600,Action
906600,Indie
906770,Action
907090,Adventure
907090,Casual
907090,Indie
907090,RPG
907090,Strategy
907250,Action
907380,Adventure
907380,Indie
907380,RPG
907600,Action
907600,Indie
907600,Free to Play
907650,Simulation
907650,Strategy
907710,Adventure
907710,Indie
907820,Adventure
907820,Indie
907820,RPG
908180,Action
908180,Casual
908180,Indie
908180,Racing
908180,Simulation
908390,Action
908390,Adventure
908390,Casual
908390,Indie
909080,Adventure
909080,Free to Play
909080,Indie
909510,Adventure
909510,RPG
909510,Strategy
909660,Indie
909660,RPG
909660,Strategy
909670,Action
909670,Adventure
909670,Indie
909750,Action
909750,Casual
909750,Indie
909750,Strategy
909750,Early Access
909820,Adventure
909820,Indie
910450,Adventure
910450,Strategy
911430,Indie
911430,Simulation
911430,Strategy
911550,Action
911550,Indie
911550,RPG
912570,Adventure
912570,Indie
912650,Action
912650,Indie
914020,Adventure
914020,Indie
914110,Action
914110,Strategy
914620,Action
914620,Adventure
914620,Indie
914620,Simulation
914620,Early Access
914750,Adventure
914750,Casual
914750,Simulation
914800,Adventure
914800,Casual
914800,Indie
914890,Adventure
914890,Indie
915130,Adventure
915130,Casual
915130,Indie
915130,RPG
915200,Action
915200,Adventure
915490,Action
915490,Indie
915490,Strategy
915600,Action
915600,Adventure
915600,Indie
915670,Action
915670,Indie
915670,RPG
915710,Adventure
915810,Action
915810,Indie
915850,Action
915850,Adventure
915850,Casual
915850,Indie
916030,Adventure
916030,Casual
916030,Indie
916060,Adventure
916060,Casual
916140,Action
916140,Adventure
916140,Casual
916140,Indie
916180,Indie
916180,Racing
916180,Simulation
916440,Simulation
916440,Strategy
916730,Action
916730,Adventure
916730,Indie
916840,Action
916840,Adventure
916840,Indie
916840,RPG
916840,Simulation
916840,Strategy
916900,Adventure
916900,Casual
916900,Indie
917150,RPG
917150,Simulation
917150,Strategy
917720,Adventure
917720,Indie
917720,RPG
917840,Adventure
917840,Indie
917840,RPG
917840,Strategy
917950,Action
917950,Adventure
917950,Indie
917950,Early Access
918110,Action
918110,Indie
918110,RPG
918820,Adventure
918820,Indie
918820,Simulation
919220,Indie
919220,RPG
919220,Strategy
919370,Action
919370,Adventure
919370,Casual
919370,Indie
919370,RPG
919370,Strategy
919410,Adventure
919410,Indie
919640,Action
919640,Indie
919640,Simulation
919640,Strategy
920210,Action
920210,Adventure
920320,Indie
920320,RPG
920680,Indie
920680,Strategy
920690,Action
920690,Adventure
920690,Indie
920690,Massively Multiplayer
920690,RPG
921570,RPG
921710,Strategy
921900,Casual
921900,Indie
922100,Indie
922100,Simulation
922400,Casual
922400,Indie
922500,Action
922530,Strategy
922920,Indie
922920,RPG
922920,Strategy
923260,Casual
923260,Indie
923260,Sports
923570,Action
923570,Adventure
923570,RPG
923590,Indie
923590,Simulation
923590,Strategy
923710,Indie
923710,Simulation
923710,Strategy
923710,Early Access
923810,Adventure
923810,Casual
923810,Simulation
923970,Simulation
923970,Strategy
923970,Early Access
924070,Action
924070,Adventure
924070,Indie
924070,RPG
924650,Action
924650,Indie
924750,Adventure
924750,Casual
924750,Indie
924970,Action
924980,RPG
925570,Action
925570,Adventure
925570,Indie
925570,Simulation
925900,Casual
925900,Indie
925900,Strategy
925950,Action
925950,Adventure
925950,Indie
926580,Strategy
926860,Action
926860,Indie
926860,Racing
926860,RPG
926860,Simulation
926860,Sports
927250,Action
927250,Adventure
927250,Casual
927250,Indie
927250,RPG
927270,Action
927270,Adventure
927270,Casual
927270,Indie
927270,Simulation
927350,Action
927350,Adventure
927350,Massively Multiplayer
927350,RPG
927380,Action
927380,Adventure
927380,RPG
928670,Casual
928670,Strategy
928960,Action
928960,Adventure
929200,Adventure
929200,Indie
929200,RPG
929200,Strategy
930620,Action
930620,Indie
930630,Adventure
930630,Indie
931000,Action
931000,Adventure
931000,Indie
931270,Indie
931270,Strategy
931270,Early Access
931500,Adventure
931500,Indie
931500,RPG
931560,Adventure
931950,Simulation
931950,Strategy
932790,Action
932790,Adventure
932790,Indie
932850,Indie
932850,Simulation
933110,Free to Play
933110,Strategy
933820,Indie
933820,Simulation
933820,Strategy
933830,Action
933830,Indie
933830,Strategy
933830,Early Access
933860,Adventure
933860,Casual
933860,Indie
933940,Indie
934700,Action
934700,Adventure
934840,Action
934840,Free to Play
934840,Indie
934930,Racing
934930,Simulation
934930,Sports
935580,Adventure
935580,Casual
935610,Indie
935980,Action
935980,Adventure
935980,Casual
935980,Indie
935980,RPG
935980,Simulation
935980,Strategy
936140,Casual
936140,Simulation
936140,Sports
936500,Casual
936500,Simulation
936500,Strategy
936720,Indie
936720,Racing
936720,Simulation
936720,Early Access
937050,Adventure
937050,Casual
937050,Indie
937050,RPG
937300,Adventure
937300,Indie
937580,Action
937580,Indie
937940,Action
937940,RPG
938200,Action
938200,Indie
938200,Racing
938200,Early Access
938310,Adventure
938310,Strategy
938480,Action
938480,Adventure
938480,Casual
938480,Indie
938480,Strategy
938560,Adventure
938560,Indie
939100,Action
939100,Indie
939120,Indie
939120,RPG
939120,Strategy
939400,Adventure
939400,Indie
939400,RPG
939400,Simulation
939450,Casual
939450,Indie
939450,Racing
939450,Simulation
939510,Action
939510,Indie
939510,Massively Multiplayer
939520,Action
939520,RPG
939790,RPG
939790,Simulation
939790,Strategy
939850,Adventure
940650,Adventure
940680,Action
940680,Indie
940910,Action
940910,Adventure
940910,Indie
940910,RPG
941570,Action
941570,Adventure
941570,Indie
941850,Action
941850,Early Access
942060,Action
942060,Indie
942250,Action
942250,Adventure
942250,Casual
942250,Indie
942850,Adventure
942930,Adventure
942930,Casual
942930,Indie
942990,Adventure
942990,Simulation
943260,Adventure
943260,Casual
943260,Indie
943260,RPG
943260,Simulation
943370,Action
943370,Adventure
943370,Indie
943410,Casual
943410,Indie
943410,Strategy
943900,Adventure
943900,Indie
944010,Strategy
944020,Adventure
944020,Casual
944020,Indie
944080,Adventure
944080,Casual
944080,Indie
944250,Adventure
944250,Casual
944250,Indie
944250,Simulation
944330,Action
944330,Adventure
944330,RPG
944330,Early Access
944710,Adventure
944710,Indie
944810,Adventure
944810,Casual
944810,Simulation
945340,Action
945340,Adventure
945340,Indie
945360,Casual
945440,Casual
945440,Indie
945440,Simulation
945460,Action
945590,Adventure
945590,Casual
945590,Indie
945590,Simulation
945680,Adventure
945680,Indie
945680,Strategy
945740,Indie
945740,Simulation
945740,Strategy
946010,Action
946010,Casual
946010,Indie
946050,Casual
946050,Indie
946050,RPG
946050,Free to Play
946110,Action
946110,Casual
946110,Indie
946110,Simulation
946670,Indie
946670,Simulation
946670,Strategy
946770,Adventure
946770,Indie
947300,Indie
947300,Strategy
947430,Simulation
947430,Strategy
948640,RPG
948650,Adventure
948650,Casual
948650,Indie
948650,RPG
948650,Strategy
948660,Adventure
948660,Casual
948660,Indie
948660,RPG
948740,Adventure
948830,Adventure
948830,Casual
948830,Indie
948830,Simulation
949200,Adventure
949200,Indie
949200,RPG
949200,Simulation
949290,Casual
949290,Indie
949290,Simulation
949480,Action
949480,Adventure
949480,Indie
949480,RPG
949800,Adventure
949800,Casual
950210,Action
950210,Indie
950620,Action
950620,Adventure
950620,Indie
950620,Simulation
950620,Early Access
950670,RPG
950700,Adventure
950700,Casual
950700,Indie
950700,Simulation
950850,Adventure
950850,Indie
950990,Simulation
950990,Strategy
951000,Casual
951190,Adventure
951190,Indie
951190,Strategy
951240,Indie
951240,RPG
951240,Early Access
951370,Action
951370,Casual
951370,Indie
951430,Action
951430,Adventure
951430,Casual
951430,Indie
951430,RPG
951430,Simulation
951430,Strategy
951750,Adventure
951750,Indie
951820,Action
951820,Adventure
951820,Indie
951820,RPG
951820,Simulation
951820,Early Access
951940,Action
951940,Casual
951940,Indie
951940,Strategy
952040,Indie
952040,Simulation
952070,Action
952540,RPG
952860,Adventure
952860,RPG
952860,Strategy
953370,Adventure
953370,Casual
953370,Indie
953490,Action
953490,Adventure
953490,Indie
953580,Casual
953580,Simulation
953820,Action
953820,Adventure
953820,Simulation
953840,Adventure
953840,Simulation
953870,Action
953870,Adventure
953870,Indie
953870,RPG
954610,Casual
954610,Indie
954610,Simulation
954740,Action
954740,Adventure
954740,RPG
954850,Indie
954850,Simulation
954850,Early Access
955050,Action
955050,Adventure
955050,Indie
955170,Casual
955170,Indie
955170,Simulation
955170,Strategy
955170,Early Access
955320,Casual
955320,Indie
955320,RPG
955320,Simulation
955560,RPG
955740,Action
955740,Casual
955740,Indie
955740,RPG
955740,Early Access
955900,Indie
955900,RPG
955900,Simulation
955900,Strategy
956030,Adventure
956030,Casual
956030,Indie
956500,Action
956500,Indie
956500,Strategy
956560,Action
956560,Indie
956680,Action
956680,Indie
956680,RPG
956680,Strategy
956680,Early Access
957050,Casual
957050,Simulation
957440,Adventure
957440,RPG
957440,Strategy
957660,Indie
957660,Simulation
957660,Strategy
957660,Early Access
957710,Action
957710,Adventure
957710,Indie
957710,RPG
957710,Strategy
957790,Action
957790,Indie
957790,Massively Multiplayer
957790,Simulation
957960,Indie
957960,Strategy
958400,Racing
958530,Indie
958530,Strategy
958740,RPG
958740,Strategy
958880,Adventure
958880,Casual
958930,Action
958930,Indie
959080,Action
959080,Adventure
959080,Free to Play
959080,Indie
959150,Indie
959150,Simulation
959150,Strategy
959880,Adventure
959880,Indie
959880,RPG
959890,Adventure
959890,Indie
959890,RPG
960030,Action
960030,Casual
960030,Indie
960090,Strategy
960170,Action
960170,Casual
960170,Sports
960420,Action
960420,Adventure
960590,Adventure
960590,Casual
960590,Indie
960590,Simulation
960690,Action
960690,Adventure
960690,Indie
960690,Strategy
960730,Adventure
960740,Action
960740,RPG
960740,Strategy
960910,Action
960910,Adventure
960990,Action
960990,Adventure
961010,Adventure
961200,Action
961200,Strategy
961200,Free to Play
961200,Early Access
962130,Action
962130,Adventure
962150,RPG
962150,Strategy
962220,RPG
962630,Adventure
962630,Indie
962700,Adventure
962730,Action
962730,Indie
962730,Simulation
962730,Sports
962970,Adventure
962970,Indie
962970,RPG
963000,Adventure
963000,Casual
963000,Indie
963400,Indie
963400,Free to Play
963450,Action
963450,Adventure
963450,Indie
964440,Action
964440,Adventure
964440,Indie
964570,Action
964570,Adventure
964570,Racing
964570,Simulation
964570,Sports
964620,Action
964620,Casual
964620,Indie
964620,Simulation
964650,Indie
964650,Simulation
964650,Strategy
964650,Early Access
965010,Adventure
965210,Casual
965210,Strategy
965230,Casual
965230,Simulation
965580,Indie
965580,Simulation
965580,Strategy
965590,Casual
965590,Indie
965590,Strategy
965600,Indie
965600,Strategy
965610,Indie
965610,Strategy
965620,Indie
965620,Strategy
965640,Action
965640,Indie
965820,Adventure
965820,Indie
965820,RPG
966000,Adventure
966000,Casual
966000,Indie
966430,Action
966430,Adventure
966430,Indie
966430,RPG
966470,Action
966470,Adventure
966470,Indie
966470,RPG
966470,Strategy
966560,Action
966560,Adventure
966630,Casual
966630,Indie
966660,Indie
966660,RPG
966660,Strategy
966680,Adventure
966680,Indie
966720,Sports
966870,Simulation
966870,Free to Play
967050,Action
967050,Adventure
967050,Casual
967050,Indie
967050,Strategy
967120,Adventure
967120,Indie
967120,RPG
967240,Action
967240,Adventure
967240,RPG
967250,Action
967250,Adventure
967250,Casual
967250,Indie
967250,RPG
967250,Simulation
967410,Action
967410,Indie
967410,Simulation
967410,Early Access
968370,Adventure
968370,Casual
968370,Indie
968370,RPG
968420,Adventure
968420,Indie
968420,RPG
968760,Indie
968760,Strategy
968820,Adventure
968820,Casual
968820,Indie
968870,Adventure
968870,Indie
969540,Indie
969700,Adventure
969700,Indie
969760,Action
969760,Adventure
969760,Casual
969760,Indie
969970,Action
969970,Massively Multiplayer
969990,Action
969990,Adventure
969990,Casual
970560,Adventure
970570,Adventure
970580,Adventure
970580,Indie
970830,Action
970830,Adventure
970830,Indie
970830,RPG
970830,Strategy
970960,Strategy
971060,Adventure
971060,Casual
971160,Indie
971160,Simulation
971160,Strategy
972010,Indie
972010,RPG
972010,Simulation
972010,Strategy
972160,Casual
972660,Adventure
972660,Indie
972660,Simulation
972740,Adventure
972760,Adventure
972760,Casual
972760,Indie
972760,Early Access
973060,Action
973060,Adventure
973060,Indie
973060,RPG
973060,Strategy
973550,Casual
973550,Indie
973580,Action
973700,Action
973700,Indie
973700,Simulation
973810,Action
973810,Adventure
974180,RPG
974180,Strategy
974870,Action
974870,Adventure
974870,Indie
975000,Indie
975370,Indie
975370,RPG
975370,Simulation
975370,Strategy
975430,Action
975680,Action
976030,Casual
976030,Indie
976030,Simulation
976030,Strategy
976310,Action
976340,Action
976340,Indie
976340,RPG
976340,Early Access
976420,Casual
976420,Indie
976420,Simulation
976570,Action
976590,Simulation
976620,Action
976620,Adventure
976620,RPG
976780,Adventure
976780,Indie
976800,Action
976800,Adventure
976800,Free to Play
976800,Massively Multiplayer
976800,RPG
976800,Early Access
976890,Action
976890,Adventure
976890,Indie
976890,Early Access
976930,Action
976930,Casual
976930,Indie
977230,Casual
977230,Indie
977390,Action
977390,Indie
977390,Simulation
977460,Adventure
977500,Action
977500,Adventure
977500,Indie
977500,RPG
977510,Adventure
977510,Casual
977510,Indie
977510,Simulation
977510,Early Access
977560,Action
977560,Adventure
977560,Indie
977640,Adventure
977640,Casual
977640,Indie
977640,Simulation
977880,Action
977880,Adventure
977880,Indie
977880,RPG
978190,Action
978190,Indie
978270,Action
978270,Adventure
978270,Free to Play
978270,Indie
978270,Strategy
978300,Action
978300,Adventure
978780,Casual
978780,RPG
978780,Simulation
979060,Action
979060,Strategy
979070,Adventure
979070,Indie
979070,Simulation
979120,Casual
979120,Indie
979120,Simulation
979260,Action
979260,Indie
979310,Action
979310,Indie
979310,RPG
979810,Action
979810,Adventure
979810,Casual
979810,Indie
979810,RPG
979900,Action
979900,Adventure
979900,Casual
979900,Indie
979900,Massively Multiplayer
980210,Action
980210,Adventure
980210,Casual
980210,Indie
980210,RPG
980210,Strategy
980300,Action
980300,Casual
980300,Indie
980640,Action
980640,Adventure
980640,Indie
980640,RPG
980640,Strategy
980830,Adventure
980880,Indie
980880,Strategy
981420,Action
981420,Casual
981420,Indie
981630,Action
981630,Casual
981630,Indie
981750,Action
981750,RPG
981770,Adventure
981770,Simulation
981830,Action
981830,Indie
982040,Action
982040,Adventure
982040,Indie
982040,RPG
982040,Early Access
982220,Casual
982220,Indie
982290,Adventure
982290,Indie
982290,Simulation
982400,Adventure
982540,Adventure
982540,Indie
982700,Action
982700,Indie
982720,Adventure
982720,Indie
983150,Adventure
983350,Action
983350,Adventure
983350,Indie
983350,Strategy
983670,Action
983670,Adventure
983670,Indie
983670,RPG
983870,Indie
983870,Simulation
983870,Strategy
983870,Early Access
983970,Adventure
983970,Indie
983970,RPG
984110,Action
984110,Free to Play
984110,Indie
984250,Simulation
984250,Early Access
984450,Action
984450,Adventure
984450,Indie
984450,Early Access
984470,Indie
984470,Simulation
984780,Racing
984780,Simulation
984780,Sports
984800,Indie
984800,Simulation
985000,Adventure
985000,Indie
985000,Early Access
985080,Casual
985080,Indie
985240,Action
985240,Adventure
985240,Casual
985240,Indie
985510,Adventure
985510,Indie
985800,Action
985800,Indie
985810,Action
985810,Casual
985810,Free to Play
985890,Action
985890,Indie
985900,Action
985900,Adventure
985900,Indie
985900,RPG
985940,Action
985940,Casual
985940,Indie
986020,Indie
986020,RPG
986040,Action
986040,Adventure
986040,Indie
986040,RPG
986070,Action
986070,Adventure
986070,Indie
986070,Strategy
986130,Action
986130,Adventure
986130,Indie
986130,RPG
986130,Early Access
986680,Action
986680,Adventure
986680,Casual
986680,Indie
986680,RPG
986800,Casual
986800,Indie
986820,Adventure
986820,Casual
986830,Adventure
986830,Casual
987230,Action
987230,Adventure
987230,RPG
987330,Racing
987720,Action
987720,RPG
987840,RPG
987840,Strategy
989080,Casual
989080,Indie
989160,Action
989160,Adventure
989160,Indie
989160,RPG
989440,Action
989440,Adventure
989440,Indie
989440,Massively Multiplayer
989450,Action
989450,Adventure
989450,Indie
989450,RPG
989580,Adventure
989580,Indie
989690,Strategy
990030,Casual
990030,Indie
990030,Simulation
990030,Sports
990050,Action
990050,Adventure
990050,RPG
990080,Action
990080,Adventure
990080,RPG
990640,Adventure
990640,Casual
990640,Indie
990640,RPG
990900,Indie
990900,Simulation
990920,Action
990920,Adventure
990920,Indie
990920,Racing
990920,Simulation
991270,RPG
991740,Action
991740,Adventure
991740,Indie
991740,Massively Multiplayer
991740,RPG
991740,Simulation
991740,Early Access
991810,Indie
991810,Simulation
991810,Strategy
991960,Adventure
991960,Casual
991960,Indie
991960,Simulation
991960,Strategy
992050,Casual
992050,Indie
992120,Action
992120,Casual
992120,Indie
992300,Action
992300,Adventure
992300,Indie
992300,RPG
992330,Adventure
992330,Indie
992740,Adventure
992740,Casual
992740,Indie
993110,Action
993110,Adventure
993110,Indie
993340,Action
993340,Adventure
993340,Indie
993340,Racing
993340,Simulation
993340,Sports
993690,Indie
993690,Simulation
993690,Strategy
993740,Casual
993740,Indie
993740,RPG
993740,Simulation
993790,Indie
993790,RPG
993790,Strategy
993990,Adventure
993990,Indie
993990,Simulation
993990,Strategy
994140,Adventure
994140,Indie
994220,Action
994220,Adventure
994220,Casual
994220,Indie
994220,RPG
994220,Strategy
994730,Indie
994730,RPG
994730,Strategy
994860,Action
994860,Indie
994870,Adventure
994870,Casual
994870,Indie
994870,Strategy
994880,Adventure
994880,Indie
994880,Simulation
995070,Adventure
995070,Casual
995070,Indie
995070,RPG
995070,Strategy
995230,Adventure
995230,Indie
995270,Adventure
995430,Action
995450,Action
995450,Adventure
995450,Indie
995450,RPG
995450,Early Access
996000,Action
996000,Indie
996080,Indie
996080,RPG
996080,Simulation
996080,Strategy
996370,Indie
996370,Strategy
996380,Indie
996380,Simulation
996380,Strategy
996580,Action
996580,Adventure
996770,Action
996770,Casual
996770,Indie
996770,Simulation
997010,Simulation
997070,Action
997070,Adventure
997070,RPG
997240,Adventure
997240,Indie
997240,RPG
997700,Casual
997700,Indie
997700,RPG
997710,Adventure
997710,Indie
997710,Strategy
997720,Casual
997720,Indie
998790,Casual
998790,Indie
998850,Casual
998850,Indie
998850,RPG
998850,Strategy
998930,Action
998930,Casual
998930,Indie
998990,Action
999020,Action
999020,RPG
999220,Adventure
999220,Indie
999410,Indie
999660,Action
999860,Action
999860,Casual
999860,Free to Play
999860,Indie
999860,Early Access
1000010,Adventure
1000010,Indie
1000010,RPG
1000010,Strategy
1000030,Action
1000030,Indie
1000030,Simulation
1000030,Strategy
1000700,Adventure
1000700,Indie
1000760,Action
1000760,Adventure
1000760,Indie
1001040,RPG
1001040,Strategy
1001040,Early Access
1001640,Adventure
1001640,Indie
1001640,Simulation
1001660,Action
1001660,Adventure
1001660,Casual
1001660,RPG
1001800,Action
1001800,Adventure
1001800,Indie
1002000,Action
1002000,Indie
1002100,Adventure
1002100,Casual
1002100,Indie
1002300,Adventure
1002300,Indie
1002300,RPG
1002510,Casual
1002510,Indie
1003020,RPG
1003190,Action
1003190,Indie
1003400,Adventure
1003400,RPG
1003400,Strategy
1003480,Action
1003490,Adventure
1003520,Casual
1003520,Indie
1003520,Simulation
1003560,Action
1003560,Casual
1003560,Indie
1003590,Casual
1003590,Indie
1003860,Action
1003860,Indie
1003880,Action
1003880,Adventure
1003880,Casual
1003880,Indie
1003880,RPG
1003880,Simulation
1003880,Strategy
1003880,Early Access
1004150,Adventure
1004150,Casual
1004150,Indie
1004330,Action
1004330,Casual
1004330,Indie
1004330,Racing
1004330,Sports
1004370,Adventure
1004370,Indie
1004560,Indie
1004560,RPG
1004610,Action
1004610,Indie
1004750,Racing
1004750,Simulation
1004750,Sports
1004860,Adventure
1004860,Casual
1005300,Casual
1005300,Indie
1005300,Strategy
1005400,Racing
1005420,Action
1005420,Adventure
1005420,Indie
1005890,Adventure
1005890,Indie
1006140,Indie
1006140,RPG
1006140,Strategy
1006140,Early Access
1006250,Adventure
1006250,Casual
1006250,Indie
1006400,Adventure
1006400,Indie
1006400,RPG
1006450,Adventure
1006460,Adventure
1006460,Strategy
1006930,Casual
1006930,Indie
1006930,Simulation
1007040,Action
1007280,Action
1007280,Indie
1007350,Indie
1007350,RPG
1007350,Simulation
1007400,Action
1007400,Indie
1007400,RPG
1007630,Action
1007630,Adventure
1007630,Indie
1007730,Adventure
1007730,Casual
1007730,Indie
1007730,Simulation
1007730,Strategy
1007810,Adventure
1007810,Indie
1007810,RPG
1008080,Action
1008080,Adventure
1008080,Free to Play
1008510,Action
1008510,Adventure
1008510,Indie
1008510,Simulation
1008510,Strategy
1008520,Casual
1008710,Adventure
1008710,Casual
1008710,Indie
1008710,RPG
1008870,Action
1008870,Indie
1008920,Adventure
1008920,Casual
1008920,Indie
1008920,Simulation
1008950,Action
1008950,Indie
1008950,RPG
1008950,Simulation
1008950,Strategy
1008950,Early Access
1009290,Action
1009290,Adventure
1009290,RPG
1009560,Casual
1009560,Indie
1009560,Simulation
1009960,Action
1009960,Adventure
1009960,Casual
1009960,Indie
1009960,RPG
1010100,Action
1010100,Indie
1010230,Casual
1010230,Indie
1010240,Casual
1010240,Indie
1010240,Simulation
1010830,Action
1010830,Adventure
1010870,Adventure
1010970,Indie
1010970,Simulation
1011830,Adventure
1011830,Casual
1011830,Indie
1011830,Simulation
1011830,Strategy
1012110,Action
1012110,Early Access
1012560,Action
1012560,Casual
1012560,Indie
1012610,Indie
1012610,Strategy
1012610,Early Access
1012630,Action
1012630,Casual
1012630,Indie
1012880,Adventure
1012880,Casual
1012880,Indie
1012880,Simulation
1012880,Strategy
1013180,Adventure
1013220,Action
1013280,Action
1013280,Indie
1013280,Strategy
1013410,Action
1013410,Adventure
1013410,Indie
1013410,RPG
1013410,Early Access
1013450,Action
1013450,Indie
1013450,RPG
1013450,Early Access
1013540,Adventure
1013540,Indie
1013540,Simulation
1013540,Early Access
1014270,Indie
1014270,Strategy
1014280,Casual
1014280,Indie
1014280,Strategy
1014420,Casual
1014420,Indie
1014420,Simulation
1014570,Action
1014570,Adventure
1014570,Casual
1014730,Simulation
1015020,Adventure
1015020,Casual
1015020,Indie
1015020,RPG
1015080,Adventure
1015080,Casual
1015080,Indie
1015090,Indie
1015090,Strategy
1015480,Simulation
1015480,Sports
1015480,Early Access
1015660,Action
1015750,Indie
1015750,RPG
1015890,Action
1015890,Adventure
1015930,Strategy
1016000,Action
1016000,Indie
1016000,Racing
1016360,Action
1016360,Indie
1016430,Indie
1016600,Action
1016600,Adventure
1016600,Indie
1016770,Adventure
1016770,Indie
1016770,RPG
1016770,Simulation
1016770,Strategy
1016790,Action
1016790,Adventure
1016790,Indie
1016800,Action
1016800,Adventure
1016800,Indie
1016800,RPG
1016800,Simulation
1016920,Action
1016920,Casual
1016920,Indie
1016930,Adventure
1016930,Casual
1016930,Indie
1016950,Sports
1016950,Strategy
1017160,Action
1017160,Racing
1017180,Action
1017180,Adventure
1017180,Casual
