streamer_id,streamer_name,followers
203394729 ,kapatejib86rus,264 
18771440 ,TOMisAfish,650 
444010861 ,casualviking89,486 
36284889 ,CodRayZeal,260 
48108171 ,CyricZ42,712 
402172175 ,jahnhub,589 
50193587 ,LolaRoyale,505 
103036747 ,KowaretaCrowfeather,327 
27311125 ,GuardEzio,293 
216898753 ,AroghSVK,257 
273294559 ,FallenTheLost,215 
279747234 ,Maawshake,159 
55074308 ,Meitezuka,147 
161902400 ,OllyJohnson,100 
59757266 ,tiltyhouse,3077 
475799759 ,Acho_Ti0,2015 
759615459 ,fam_ch,581 
24490033 ,Forneia,473 
45956369 ,VovegogWasTaken,425 
642751947 ,GrandadM,387 
236239491 ,PopeCorkyIX,201 
53889759 ,ChickPea92,177 
59364539 ,Joneseidon,169 
269737062 ,TashaIDK,151 
527357005 ,TheuxxHunter,118 
881396531 ,花紋 (kamonvt),212 
433450089 ,lenagamr,8841 
74731625 ,阿柔貓頭鷹 (rou_minaduki),485 
816611352 ,littlesoupvt,444 
795593527 ,gusssonni,123 
131999874 ,dinosaureex,263 
766914520 ,GrimClownJay,90 
421058203 ,UnCoussinBaka,21 
237306484 ,Nekkowa,9876 
31666066 ,codeflex,246 
805308312 ,さとうゆうです (satouy0u),1486 
647971492 ,code_lilium,1862 
126917178 ,luna_chibifox,546 
517793098 ,Nightfyre19,159 
502214044 ,kianarama,6691 
93655558 ,Tiali,4327 
552654174 ,Altea_Games,2873 
44818691 ,mochocolate9k,2422 
75426084 ,auzziejlee,2417 
41077614 ,Zeruel132,1665 
559512348 ,MakiIzMe,1392 
144153489 ,fizzyflask3,1353 
416976079 ,tiffybthegreat,1155 
89302955 ,Dedezao,1111 
250043122 ,Taiica,1055 
686275816 ,LiveOpenMike,984 
214381891 ,CineSia,940 
631341307 ,Tyranno_Imperio,922 
51044481 ,Matholimieu,873 
9501148 ,CelestOrion,861 
681502451 ,Fleecy_Faye,723 
694462926 ,itZetter,711 
16135184 ,Kiitoksia,708 
222844636 ,LostArcadia,657 
438610792 ,CORAccoon,656 
167551813 ,CaariLuv,611 
147935529 ,hjcosplay,532 
174120706 ,lacyisevil,527 
93527787 ,KaedeKaia,526 
164260876 ,Shy_Potat,515 
146091475 ,OmenFrostbane,415 
61434552 ,Jalmoc,412 
548950713 ,moonlitsoju,392 
107308511 ,Tshaw1467,354 
72445469 ,s0ftskelet0ns,328 
416137552 ,EvilPeanutGuy,292 
86194506 ,James352_,289 
216151445 ,RoseMartyr,237 
45741635 ,leprishaun,236 
70733471 ,UndiesMorita,234 
116381105 ,tasman81,210 
46006769 ,aira__117,205 
117902592 ,SkyTheReborn,167 
809749241 ,lago_haita,164 
97624416 ,ProdByRose,148 
820025575 ,PlatItNate,148 
53178948 ,AlpacaTreats,126 
630187242 ,virilith,107 
61197978 ,GallantBlueEXE,103 
217589782 ,issymarket,90 
608732301 ,EpilepticOrinj,88 
710398396 ,elfunalex,87 
169876900 ,Happy_Joschie,82 
1090752011 ,ふゆふくさん (fuyufuku_kpop),67 
1023614684 ,AstroLeaf_,580 
613403835 ,KingoStone,420 
71812636 ,RaviaCaine,317 
72174730 ,Echo_Mask,501 
54906991 ,duckbagtm,245 
165977154 ,epsukkainen,153 
660127620 ,Franisoo,1658 
168295480 ,heroinainterativa,736 
55437794 ,Simon141Riley,162 
2167056 ,Amuga,693 
70962340 ,LostHarlequinTV,1202 
231657545 ,CouncilOfGeeks,786 
513780187 ,ActualPhoqueBoy,35 
47103393 ,joekw,14 
32550343 ,GamerZakh,15401 
138825777 ,Cherrily,3141 
546262229 ,duckidoll,417 
125214036 ,Femboyyology,209 
469668652 ,mrSpectron,37 
48944526 ,Cinoid,1762 
410755419 ,HSRometh,1382 
145532358 ,JustCapo,874 
26642770 ,Veivam,833 
60235523 ,G0doGamer,614 
158151408 ,ロリエルフスキー (nayuki_),410 
64261255 ,D1e_Hardman,320 
25201172 ,Sullateli,287 
908477271 ,Ahun_Arena,136 
85650411 ,PanRigass,134 
800911825 ,PirateP4nda,120 
42812094 ,Fikysnik,73 
1039683138 ,Gorilla__Channel,57 
518655808 ,IwonThe1nternet,17 
232824171 ,RockfishGames,3120 
179173169 ,Calendrax,197 
482875444 ,ermnest,39 
141921289 ,S0ldierbr,155956 
150479109 ,netsirk,15204 
31944869 ,Drastrup,12928 
76306856 ,OssiZocktTV,10549 
477410163 ,Raubkatze_live,8313 
159858394 ,MacXblacK,7954 
93456992 ,Legacy_of_jah,3647 
12761493 ,Weefz,3625 
48725800 ,Cedricun,3363 
630394421 ,Unwissend_zockt,2487 
155163150 ,xXShortygalXx,1413 
815842746 ,beiramarsp,1184 
188161122 ,AgeNTsGame,813 
125733721 ,Hexa_Gones,811 
88985241 ,Mirista_,787 
154251093 ,ChloeLecho,784 
598048555 ,lecouac,751 
454683728 ,i_mz7,604 
89629052 ,YumiHitose,583 
184734191 ,Jimmy_Floid,543 
777173538 ,NovaKeiser,443 
535193555 ,WORKOO,442 
161602729 ,Mattrim101,416 
724091551 ,TschimJunior,398 
124719266 ,Temonus,356 
470952958 ,savannah_nixon,349 
241346138 ,inari_fuchs,349 
778082543 ,minabella_live,328 
100155617 ,pouzero,324 
64078065 ,AylehSnailMage,298 
72319316 ,ItsLadyLiz,291 
122562605 ,krawie,281 
465714926 ,BisslStreamen,268 
51605851 ,satguy_gaming,267 
601368935 ,EinekleineFee,250 
568235895 ,rene_mit_dem_piano90,243 
903889155 ,MinaShroom,233 
155276598 ,gingergoon13,218 
194253589 ,Aquator1,216 
78043757 ,CWgoesLE,186 
82257308 ,Daekock,173 
466496290 ,Typischborkin,165 
263989735 ,oldmanviri,144 
41858596 ,bigglebomber,144 
47258933 ,MiaWolf,131 
91118958 ,Nelfaria,127 
177165889 ,CosmosKat,127 
465930867 ,kottie_,125 
463996385 ,ManicMica,122 
202872223 ,Doktor_Mupi,112 
731199323 ,クリオネです (clione_desu),478 
559126183 ,retrogame_e_non_solo,519 
926056824 ,Irongwen,57 
226054008 ,HeyLaurenSummer,17426 
533057214 ,Asscendary,13550 
157585547 ,BlondieShadow,9751 
582244543 ,HeyImMine,2967 
128169548 ,Albieruru,2054 
124852479 ,GWithIce,1902 
219292957 ,vitrinix_,1884 
70906106 ,ShivaSenpai,1313 
787176753 ,kikuvtuber,1220 
584015751 ,3DTARA,1133 
575126977 ,gumdropu_,1108 
250816615 ,MurkyTowels,1004 
100035995 ,Stanndby,941 
135075552 ,x_Charly,669 
94878228 ,DarthTorLin,655 
636195668 ,fairybunsie,548 
776072524 ,lostinspirals,530 
84038728 ,PCatsso_vt,503 
637404732 ,berktime_gaming,483 
779394337 ,Fuschiaa_Sama,433 
274414479 ,CrooVT,419 
602670831 ,TheRandomBoxL1VE,395 
626757129 ,wynter_streams,387 
793513766 ,kokogoat_mi,352 
157583850 ,soulafterdark,263 
976756669 ,BlackHawk_2100,250 
523998065 ,Orenjisicle,228 
613333361 ,wlals_park95,208 
535571713 ,chibijadee,183 
779313746 ,ghostiexoxoxo,179 
239920709 ,randi_raccoon,171 
921284691 ,Jiyofullmoon,159 
1013215970 ,MiniMoojee,142 
981739098 ,SumaSahono,141 
849689923 ,barogoatesque,121 
417615573 ,byunrosie,113 
248266768 ,RetroLuxelVT,89 
825639427 ,itzabellagacha,84 
982186359 ,fairplay4gameworkers,66 
597493335 ,DeusMarionette,66 
966689666 ,Maeve_Evers,56 
518782703 ,magkel,56 
584053271 ,beiqqax,53 
910806755 ,Bp_P4nther,43 
48714013 ,Sonicsammie,29 
417100806 ,ItsRonnieBoi,20 
699721771 ,midnxtee,15 
938731442 ,Matarime,2558 
642230264 ,KovboyEnesKilic,7186 
81554379 ,AshVilhelm,2216 
105100226 ,leprechaun28,99 
65738643 ,Alcohors,78 
688283437 ,torutoru__,899 
147423546 ,Momonocle,824 
48929249 ,undeadlore,363 
626902706 ,ReenaXion,283 
120353355 ,desi_skorm,181 
161221521 ,Syambixxx,47 
80851697 ,NikaZmeya,14 
145526725 ,DenGerard,2162 
237720107 ,Zhilkan,616 
455279329 ,jootok,573 
495416930 ,izuwan94,226 
79639683 ,Mesofitsu,77 
678747374 ,idleinsane,69 
682029833 ,LRK52,65 
109483164 ,SalemWorksVT,524 
766800596 ,Sucrebus,358 
180786003 ,SintheticSkull,225 
121409613 ,DawnSpell,146 
54692132 ,HerrAntyrIsMe,106 
14663796 ,frostyplum,68 
49415591 ,Lil_Lexi,160012 
28749697 ,brialeigh,61019 
22449618 ,HelpingHans,58135 
30866055 ,ElichTV,31264 
97656821 ,LegendofTotalWar,30443 
95845964 ,NerdrageFred,22276 
133756186 ,elkaigamer,19261 
109241880 ,MordredViking,18789 
49088854 ,Arkcard,17932 
48482402 ,YabguNizamPasha,16802 
71905933 ,Moerp,13823 
102740123 ,DonFandango,11304 
158104981 ,Furgoth,9604 
177740413 ,TheGreatBookOfGrudges,9204 
124069876 ,Amaras,9187 
63652859 ,Fenronjenkins,7592 
43229922 ,TheNecromi,7169 
38512445 ,battlesey,6965 
96768155 ,HDSELBUENJAVI,6552 
155817630 ,Apoptosis808,5281 
42423891 ,Grimmy_UK,4534 
252435544 ,typecheck,4104 
20428218 ,TornadoWatch,3967 
31761850 ,Enticity,3619 
115597939 ,Tobbe_87,3425 
40347196 ,sphenomz,3294 
138066544 ,BearlyTactical,2980 
54752815 ,TurumbaTV,2716 
109784152 ,CzechGeekStudio,2603 
37550700 ,TolenaVR,2030 
153869617 ,Prophetoreo,1883 
45795727 ,SharpeiBP,1744 
665784505 ,GoblinKingGRG,1667 
489445779 ,mecha0turtle,1513 
145428133 ,pinkwardplays,1438 
165118355 ,HrybochokUA,1330 
550052634 ,MAPA_gaming,1275 
153872960 ,Smodgepuntch,1251 
88245640 ,neobacteriae,1190 
104334587 ,IzKitch,1178 
492440678 ,ExplodingHamster,1147 
591794047 ,MercytheMad,1113 
46185770 ,OnePitchMan,1043 
151574721 ,Jaeger53,1024 
205641267 ,GottfriedGaming,1014 
95723199 ,dadthenewb,942 
172901524 ,Spiegelverse,910 
753290900 ,radiantash91,875 
118993849 ,DethofGodsVT,831 
68946483 ,Just_Mom0,813 
137584596 ,jeremyblive,22243 
157854872 ,OneOceanTenLive,17141 
44003736 ,CreamVR,4537 
585054946 ,alyssamariemusic,2634 
195514809 ,GLIDActual,2455 
142776228 ,DuckmanGamingLive,2043 
754323960 ,Stephsteinx3,2024 
93138390 ,Sixxer1k,1644 
36101259 ,Reprimere,1624 
166712023 ,SSGAMER_,1611 
97122382 ,sV_BoogieTexas,1594 
123653981 ,spoukylive,1569 
213765012 ,nigeljonestv,1540 
74513310 ,Trafficriv,1457 
407727345 ,tm_theflan_nt,1363 
512618166 ,REAPERjimmer,1340 
164218400 ,StormVTBR,1062 
55969642 ,DerWoodruff,1045 
48466766 ,PrismaticWinter,1010 
130878904 ,CordlessToastie,989 
59790900 ,00Raven,853 
101436153 ,GrittyPheonix,843 
95616508 ,Synthetizard,799 
47577637 ,DrRobots,732 
471661683 ,TheFungaltoes,687 
182219265 ,The_Anime_Tor,686 
445070178 ,RicksyFPS,681 
87100886 ,ShakesyGG,656 
132709532 ,Buster74_Tv,646 
77212918 ,ArtsyGem,603 
57500927 ,Louie661,597 
1048115732 ,M3n0w1n,585 
443685053 ,NextActRena,516 
54834947 ,iMeineche,512 
544365762 ,Ally_stream,492 
179220103 ,SliimeCody,473 
247240369 ,VulcanRifleworks,468 
141412345 ,Sporadicshot,414 
67993639 ,NoThCWB,405 
170890385 ,Polar_Fritz,390 
220245326 ,simonwolfy,388 
244512172 ,Kaldain5,367 
444871023 ,xExecutorx,319 
70953801 ,SirBrunoPinto,281 
51190491 ,spawnyinyan,274 
235180753 ,TheShikaree,261 
774298630 ,TidySalt0w0,249 
268075171 ,mcbaconscotch,239 
131097558 ,Vietzomb,238 
98197921 ,Cyberbeeard,235 
31456831 ,Gaara,66577 
78248031 ,haelian,59663 
31554429 ,BrizzyVoices,55148 
35752719 ,SheKnives,50917 
44933138 ,VeeDotMe,13219 
75831535 ,XingKazma,12407 
138794665 ,CATLEESI,12100 
111557411 ,Jarm0u,9726 
134739482 ,FoxCincaid,9083 
118066474 ,RandomTuesday,8798 
43095925 ,JawlessPaul,6279 
53601842 ,eitaViniLima,5914 
100520433 ,Asevera,5512 
91633715 ,theDarkFey,4814 
465804983 ,sheila_s,4806 
162408197 ,RadicalMari,4719 
118142180 ,skittzipoo,4104 
166822393 ,ZeKwas,3914 
444533055 ,Tarkonix,3661 
110508349 ,SupremeeBrick,3638 
500881927 ,rikalaxy,3615 
690041799 ,番茄9487 (tomatobaby9487),3417 
454618000 ,ItsCynda,3279 
90874975 ,fungoliant,2971 
62590630 ,momijisbofficial,2789 
605233777 ,HantaaStreamuje,2779 
45551401 ,PrototypeXD001,2768 
198851852 ,HermessTV,2491 
590744436 ,SenVT,2420 
237443727 ,EatYourMeats,2415 
165017888 ,LittleDragonMeiLing,2072 
185926474 ,RalphieHardesty,1960 
55350047 ,AudaxSmoke,1791 
96442842 ,kennasaur_,1558 
672496289 ,The_Beautiful_Void,1520 
139889499 ,LiterallyTony,1358 
44804626 ,KessieBear,1319 
158599613 ,ZeGermanGuy,1301 
50541843 ,MrCasto,1231 
1017767803 ,JakeWoahKane,1198 
197369968 ,WolfOfTheOldWar,1172 
66309595 ,HeyoItsYak,1060 
24571916 ,TheNeatoCheeto,1034 
80286049 ,CeruleanBS,1031 
192404956 ,Danii_Darling,1016 
199590723 ,Mr_Se1,975 
126588068 ,gunnerkid86,972 
68072474 ,FallinBlood,971 
161632476 ,Foxy_Andariel,961 
465209616 ,hazelazazelzel,960 
51533859 ,AnneMunition,618835 
421050011 ,uwumi,35304 
140111463 ,vvudy,13104 
103105028 ,queenchanleen,6967 
38389438 ,Echo5Brav0,5665 
278465199 ,x__hel__x,3289 
78858577 ,Ninnyz,3268 
50096751 ,Shamiya,3209 
572721232 ,Delfea,3027 
197650567 ,lux_lupus,2975 
23769697 ,JustKitt,2927 
80660947 ,FergyFergTV,2678 
157292264 ,Diffidant,2586 
157569621 ,Foxann,2445 
38486417 ,LoogiTheDino,2380 
429712506 ,ImagimationArt,2330 
86267519 ,Tabutoukka,2210 
186800748 ,theValiantSun,1911 
211739837 ,ADN_Kitty,1867 
443294689 ,SilasCallisto,1829 
150458412 ,ElizyaTV,1816 
610446743 ,CtrlAshDel,1766 
80611491 ,giftedfaker,1678 
110061867 ,KuddlesomKraken,1631 
67309141 ,tfa_96,1529 
631412419 ,apricotsnaps,1506 
593627751 ,Catxchi,1406 
122966422 ,trimpaths,1330 
769124329 ,KDKatGames,1257 
681240563 ,sassypants1996,1233 
108294826 ,Dr_James_the_Yorkshireman,1203 
153896582 ,Sonsiix,1168 
269049002 ,RunaMintu,1150 
659821765 ,Leona_Atlier,1147 
638408587 ,LookingForMyBlueSky,1125 
264760447 ,jdminchala,1083 
63610241 ,PrincessPwnies,1038 
617636177 ,TheOneTrueBluTV,1025 
268816457 ,miesterhypester,977 
615590412 ,TherapyEnjoyer,950 
205011042 ,DJvsEverybody,892 
89941842 ,sinlame,877 
197183257 ,D_W_James,858 
69851609 ,PAC_DIESEL,854 
32756146 ,Shaneycake,829 
30194674 ,Batpenguin5,808 
170053106 ,Raina_Zen,798 
503283922 ,pandabearlily,789 
252825532 ,AdamTheNightingale,777 
112171750 ,JoeDevil29,777 
422643880 ,senysation,291 
522464793 ,Jay_Reau,794 
181971137 ,TPK_XENO,128 
165771646 ,TuraLyin,125 
220124649 ,metaleir0o,57 
21429840 ,peaches,15702 
272128549 ,Steppskie,299 
663383632 ,Zoyahu,120 
68000893 ,LongLiveQuebec,105649 
184723080 ,JibseyUnderMarinade,1587 
61106202 ,Whooh,680 
24272636 ,Renyth,671 
49895649 ,immersiveSinner,662 
102898849 ,ColinDeCanadian,504 
271240577 ,D_1EMO,359 
41689211 ,Tempest987,338 
581941657 ,DoomTimeTV,230 
181719409 ,Sarge_Tommy,186 
478726285 ,MrFedoraMustache,160 
124087803 ,Isid0re,155 
453878265 ,lordthundernuts,131 
275499282 ,Buck3131,67 
403094700 ,notafishkerry,31 
213458375 ,texzcobra43,20 
128308889 ,Orokou_Saki,16 
1009556916 ,twowolves31,2 
604946528 ,ToastyMush,2671 
48405587 ,pipne,1804 
196775938 ,EldritchHorrorOfBread,380 
113886151 ,HeatZoneTV,336 
477909719 ,justcrowsie,28 
91718838 ,aenvu,26 
904831643 ,NeonSinphonyVT,207 
124416589 ,GangDesGueux,158 
44741426 ,StreamerHouse,786203 
108660066 ,pink_screen,233566 
22694682 ,5hizzle,137921 
254038145 ,ghoulbagel,32561 
153820643 ,RoyaleWithCheeseTV,31108 
507845042 ,airiesummer,29881 
29089107 ,oxhorn,29141 
149804906 ,riflegaming_,19423 
37817831 ,BluntNate,16795 
68377352 ,Rhexxz,16246 
186900357 ,OldWorldRadio,13982 
51508901 ,MoXi_MoXi,11581 
26047182 ,Xanogames,11111 
121809639 ,JackieQuacky,10907 
66028041 ,Courtz49,10783 
39077331 ,Llnk,10236 
166683572 ,KillshotKitty,10207 
198957240 ,Tooniversal,10006 
81830390 ,SOUL_3SC4P3,9992 
97668589 ,NikolaiPrime,9641 
85712558 ,MoarBassPLZ,9521 
424273292 ,realAngryTurtle,8683 
616316541 ,CrystalOCDlady,8526 
104615306 ,hypergraphia,8024 
90059140 ,BORODULYAAA,7797 
408707982 ,DahliaTheHologram,7560 
221999351 ,BigFuzzyYak,7489 
86427303 ,Cmdr_EmulatedPenguin,7433 
243327409 ,MawTater,7154 
140623991 ,CindyChaps,6397 
58844005 ,Bigbadwolf4life,6275 
102065723 ,CrimsonPenguin_,6113 
601817601 ,RetroProFrank,6055 
177404675 ,wildmantel,6040 
228935703 ,Enash97,5974 
105803996 ,50percentgaming,5745 
250769739 ,Kigami_ng,5635 
124988567 ,MoonlitCharlie,5584 
524653457 ,MeeshVS,5572 
58540462 ,TheJubjubb,5431 
698769027 ,DaeneaLuxu,5381 
49449774 ,BeetleBomb,5335 
108554504 ,LostFoxxy,5043 
97267498 ,DeadOnDave,4933 
255154115 ,jakob0687,4923 
74808402 ,tehKluma,4829 
160377197 ,Yathar,4824 
415428774 ,Bittywood,4746 
136327064 ,Direwolfe23,4658 
71567480 ,nickkehh,4551 
962312807 ,jazywhylyn,29 
149192668 ,trippy993,431 
104338696 ,CptnMangol,292 
188280110 ,BloodBagFool,210 
22900833 ,PrincezzxDiana,25485 
151143518 ,3llebelle,9772 
648728270 ,itsKateTime,2558 
495606099 ,StarlingNICE,2055 
134325169 ,DragonsFae,1958 
273681643 ,isavirgilio,1914 
64864016 ,Elyessi,1676 
160662853 ,ItsNantoOmg,1580 
794815187 ,meagpie_,1547 
69904682 ,anniislost,1408 
468969150 ,PennyPiston,1367 
488104728 ,pauIinski,1341 
496247276 ,xKoali,1244 
843043084 ,PurpleFluffySnowball,1126 
152314323 ,XNetuu,1045 
694207277 ,avenchar,1038 
57844537 ,Nayzinhha,988 
442628303 ,CatseaTheDeVille,923 
187526746 ,Soveachan,893 
185424051 ,angeenoel_,873 
131932807 ,donutginger,843 
519045968 ,RedheadRedemptionn,799 
437764134 ,Huntris_MSW,788 
174702516 ,pawmaru,786 
637545519 ,LoveThePolarBear,771 
242191570 ,LunaDuckii,759 
493106998 ,Electric_Shock_Gaming,704 
79272089 ,Pambikin,704 
151266233 ,snaxxcident,675 
751573705 ,Bear_Buns_,620 
506982131 ,WateryCristina,607 
932085373 ,silver_breeze93,572 
137840271 ,NekoMei,572 
721781959 ,Vtuber_Xantherous,551 
52694125 ,Davidtecladist4,512 
514420695 ,usermogg,504 
432320104 ,MelynPlays,478 
95533945 ,FatPidgeyBirb,476 
448565488 ,rose_bunnny,458 
97092696 ,world_of_maika,447 
79872271 ,Miakhat,439 
157447290 ,real_zbra,435 
80214138 ,Aurora_Kosmik,421 
634111107 ,nekonixie,400 
556284627 ,Raymze,373 
780774951 ,itzacassy,362 
896599487 ,CozyCornerKai,362 
691493551 ,buttercup_ly,360 
619289545 ,jeniiizinha,356 
44823462 ,DAWN_en,355 
24634783 ,ParadoxInteractive,195589 
82020771 ,CaptainFracas,22522 
26767473 ,henezini,20982 
61900490 ,ThrashingMadPL,20470 
120275023 ,marcoan7onio_,6915 
159543530 ,DarkBichon,5287 
63085869 ,FakinItWithJason,3172 
105973473 ,ChaoticFlorius,3080 
147403913 ,GariusTheBrit,2195 
142543474 ,Strieson,1880 
75448434 ,CptWakan,1677 
98950033 ,KeromAtania,1549 
111134992 ,PatwickShow,1324 
26754418 ,KingsEntourage,1153 
78801738 ,ohmygoat,1122 
736518813 ,DiamondSTORYAZT,1003 
68452528 ,bonkgaming210,992 
112556435 ,Antagochris,933 
106108248 ,Dreaded_Firefly,926 
614681793 ,Cassandre22,865 
43617533 ,koffykuma,832 
698818994 ,SnapStrategy,826 
108437815 ,Rezonno,807 
159708048 ,Darkaa04,759 
106995279 ,caerlingrey,664 
102202279 ,HistoryofWesteros,499 
596873260 ,Klankaboi,458 
207015744 ,FearJonn,454 
192003185 ,Sylaann,446 
630051980 ,MegaTeamUp,433 
179412799 ,BerskerKamikaze,366 
441292077 ,AxabaGaming,358 
180339365 ,PinaKatzenkoenig,347 
84127976 ,AgentZeb,343 
108800338 ,fushba,313 
279915361 ,LighthouseFlame,307 
614972067 ,McCullochYO,282 
917593871 ,geeketteinwonderland,272 
211187366 ,CainDSD,270 
641541409 ,Madorly,196 
471034924 ,Silklan,189 
88815994 ,MezmeriK,185 
65811554 ,wargfeil,180 
799265866 ,LeIrishFrog,177 
55959768 ,KyroneRustmore,171 
542450610 ,SneakySpudsworth,144 
173928187 ,SnowwolfCreations,126 
758076644 ,nilion2,117 
683895491 ,reinastreaming,114 
651009724 ,GamingTheBetterOf,85 
765638629 ,EvolvingFetus1,476 
52478508 ,WaveDashKun,225 
877236632 ,by_Kr1o,67 
1016058418 ,liams_books_and_more,10 
25654602 ,HonneyPlay,11574 
182183861 ,Chaldea_Gurus,6352 
234150922 ,foxinthefedora,5679 
84385324 ,Xanderrific,3465 
158713468 ,熊頭人 (bearheadtw),1338 
121474160 ,SkiBiPro,1244 
98721206 ,RinReiter,1226 
184317564 ,MattyMeetsGirl,938 
125709991 ,okamihylia,822 
37302372 ,DemieDuken,756 
14314829 ,ember_ch,719 
161223353 ,DrPrufr0ck,597 
107864650 ,えすおー (nin_so_ja),528 
121572376 ,karrissarella,490 
778401830 ,AscellaVivace,422 
178533549 ,AsteroidHare865,322 
197500675 ,LisaWesley,203 
184326250 ,1KitWonder,193 
59002849 ,Shutterpie,188 
160792618 ,xXBlackRabbit18Xx,180 
835724829 ,michiyo_exe,163 
435662602 ,fluffynsassy_she_her,126 
22652668 ,Flinty_Paws,111 
781401940 ,VivienneDarling,73 
611404065 ,SpammyCakes_320,69 
903279087 ,らじかるなケイ (radical_kei),13 
434639470 ,Lifeloveandwhy,184 
35044609 ,PlagueKBR,504 
627564585 ,Potater15,197 
206754335 ,LiyahABG,6207 
234164722 ,ShadowKillBLADE,1266 
163613677 ,ItsSampyVampy,575 
89554353 ,Tsutenkyo,336 
625347444 ,alixandria_,115 
58036744 ,RageofWrath,447 
442825969 ,bedsores,1793 
118438224 ,alicemoonflower,813 
136364528 ,Vesmera,762 
664479096 ,CatLophe,400 
145419035 ,Jasper_Toxifox,361 
124035391 ,wrzlprnft,226 
210720303 ,The_MrOstrich,222 
181759435 ,MystfawnGaming,172 
1098961192 ,shelbeegames,14 
674745488 ,ExaderStahl,1381 
808986772 ,SKUM4tw,167 
816289632 ,オムライス遠藤 (omuraisuendo),40 
1098408889 ,jimomax,7 
139340116 ,i3eard,507 
563766985 ,DMJ_pot,214 
158754023 ,TheQutsider,161 
982518469 ,HARUMAKI_hamu,79 
72386152 ,dmrzl_live,15 
229603219 ,Kristelised,873 
68077076 ,Guiiyue,276 
873466929 ,IllunisOculus,149 
499640156 ,arh1loh,52 
915836302 ,FIyButterFly,43 
40195609 ,CaptainIzzy,1074 
492298134 ,luxinhe,603 
73000691 ,Juppe91,399 
197737492 ,Cappo7117,285 
608271346 ,sammaii,75 
153709319 ,JohnnyBauerNao,765 
23123852 ,SomeKindofWizard,679 
175684490 ,BustedHipGaming,610 
156487489 ,Lyvalis,170 
45412452 ,Tubbymora,113 
475118967 ,skypalace_,861 
45302947 ,iiTzTimmy,2847208 
146922206 ,ImperialHal__,2042884 
128149102 ,ShivFPS,1476262 
412132764 ,playapex,1214361 
51065352 ,Faide,1103101 
143726713 ,sweetdreams,835695 
415954300 ,NiceWigg,808524 
64581694 ,Rogue,807339 
101936909 ,stormen,773859 
123182260 ,HisWattson,721286 
128856353 ,Mande,628390 
21270244 ,Snip3down,613857 
112868442 ,Albralelie,612861 
135175880 ,Genburten,526904 
63135520 ,CinCinBear,458018 
136822306 ,taxi2g,453458 
30039402 ,AvaGG,437852 
460120312 ,nniru,417279 
37175851 ,Noko,385361 
440873219 ,VERHULST,370772 
206506086 ,Euriece,350722 
488686494 ,winstrike_tv,349103 
172791993 ,Macro,346471 
107322698 ,Dropped,338957 
124403155 ,JulietteArz,324184 
245858103 ,TSM_Reps,318391 
90229091 ,Extesyy ,281984 
600144811 ,crylixblooom,279622 
32206679 ,rprx,274628 
45698099 ,Apryze,263534 
171174195 ,loustreams,221741 
620880640 ,esports_rage,211727 
431470138 ,Dezignful,210768 
55607419 ,GuhRL,205610 
427263526 ,ゆきお2 (yukiofps14),191784 
80781002 ,Jxmo,186295 
154452148 ,Naughty,185260 
269140208 ,tttcheekyttt,182377 
200217746 ,Enoch,179590 
96341384 ,knoqd,176336 
110947036 ,AnytimeShield,175656 
54185820 ,MaTaFe_,173421 
635449574 ,chaoticmuch,173334 
132050369 ,Kobi,172691 
68336635 ,Babynikki,168839 
185199494 ,BLCK_Taisheen,167982 
626747405 ,IQ200YukaF,162478 
29353514 ,gdolphn,162304 
195343482 ,alelu,158417 
224037760 ,gent,157196 
558615906 ,yukichanvt,2237 
805912378 ,みそやま (misoyama_),294 
152687725 ,damnumtv,271 
70518383 ,RPGLimitBreak,134001 
186889447 ,Zayphira,4665 
56343281 ,Eddie_Fuerte,2255 
106466494 ,ShaneZell,1329 
74078957 ,DoskkoTV,905 
90434672 ,CaptoftheDorks,641 
144947781 ,thedagit,608 
140378584 ,Yeager_Comics,520 
51597330 ,Aarolei,504 
520667266 ,jimjamboory,456 
218068791 ,Minus_Fate,355 
603466673 ,shermietube,301 
189408855 ,seri17723,243 
99443048 ,Pady21891,171 
247495256 ,aelmarkin_,76 
447896477 ,chienblue_346,69 
922657096 ,JamesRuns,23 
24629727 ,raxraxraxraxrax,19 
27319114 ,Mrzwanzig,2306 
147807625 ,ChronoSoulstice,454 
31710240 ,Kyru_relicflame,450 
713644921 ,tyredack,388 
44833254 ,igotkings,112 
205626991 ,zedfactorgaming,99 
147386408 ,LimitBreaker9999,85 
22379976 ,PJDiCesare,29279 
177519801 ,ViolinSolo,7452 
89162635 ,Dark_reaper1989,1700 
83464746 ,DaSnowmanz,1397 
78744366 ,Waffles_McGregor,1292 
262221704 ,あおつき (aomixer),500 
55106993 ,CelestianIOF,331 
619321951 ,tensai_qc,97 
20066245 ,eLmaGus,32216 
134947393 ,LuminariaRayne,13773 
91160358 ,tinahacks,8290 
32399539 ,Mr_Weables,6174 
26742249 ,A_Raving_Loon,4701 
54374338 ,Fathlo23,4041 
5142107 ,Yazu_x,2916 
62865635 ,captainretro,2633 
21159941 ,Deln,2040 
26434182 ,HaxinJackson,1690 
146049000 ,awesomeWaves,1261 
4127332 ,JCox1987,1113 
45698689 ,magmapeach,1036 
109557217 ,Czardia,951 
146021013 ,KrisNaga,903 
66342913 ,CaptainIcarusa,852 
22875347 ,blaze_izbeastly,821 
