app_id,streamer_id,streamer_name,followers
720250 ,646203358 ,garrett_wtba,216 
720250 ,49359786 ,Rilssul,186 
720250 ,616215916 ,notGunji,128 
720250 ,40806861 ,loftydrum,117 
720250 ,900368707 ,KaynHex,96 
720250 ,492024973 ,Wizard__Gabriel,91 
720250 ,752605331 ,MaoVZ,85 
720250 ,418509082 ,angroonas,19 
720620 ,103216158 ,Bouncyrock,1515 
720620 ,823875449 ,AnimusVT,298 
720620 ,235318306 ,blackwolf_majik,267 
720620 ,72027204 ,HelloGoldfish,196 
720620 ,121739058 ,DillonTheCripple,96 
720620 ,742734807 ,vinibch,9 
726830 ,894445097 ,Juerunda,2552 
732050 ,22797948 ,Zemalf,6482 
732690 ,84560772 ,ReignTennessee,342 
732690 ,710838144 ,kreiiger,287 
732690 ,226974730 ,RageosoarusRex,250 
732690 ,679587182 ,CastleMaddog101,201 
732690 ,549702584 ,IM_DA_GOOSE,65 
732690 ,1087502594 ,GoldFlame77,54 
733210 ,731775638 ,ZiaGiGi,420 
735280 ,422395775 ,LS_Dave,221 
735290 ,269109948 ,Icer_Drako,102 
736220 ,86723205 ,Raz_Bora,6608 
736220 ,180266836 ,SRGonPC,5906 
736220 ,79600591 ,Squad44Official,5585 
736220 ,103315309 ,TROOP3R,1317 
736220 ,72974888 ,KapitanRutain,1202 
736220 ,121314389 ,Mr_Proh,1035 
736220 ,246082817 ,BIGEGAMER1,967 
736220 ,557133676 ,budweisser777,837 
736220 ,162269316 ,Diogenes_K9,703 
736220 ,60343139 ,TerrydactylGaming,677 
736220 ,51965350 ,VooDooBandiT,261 
736220 ,132973161 ,BushwicksLive,68 
736220 ,52118136 ,GunSlingerClyde,35 
736220 ,702976115 ,tommythetemplar,28 
736570 ,163187965 ,virusghostmp4,290 
736570 ,74302398 ,JatzuVT,161 
736570 ,562195782 ,paradaisuuuuuu,141 
736590 ,153432556 ,ScottNomad,286 
738060 ,618855794 ,paiva_adm,510 
738060 ,174261868 ,AliceAkroma,90 
738060 ,952662620 ,AhegasmVT,52 
738060 ,1062332505 ,sinful_voicesx,51 
738060 ,763018332 ,lunathedoll_,14 
738060 ,1106456869 ,katydidcosplay,10 
738540 ,43455839 ,nezumiirta,932 
738540 ,893108337 ,StrixLegend,462 
738540 ,77721879 ,Battleship_Colorado45,426 
738540 ,172013381 ,BrianMaison,398 
738540 ,421167391 ,LancetJades,84 
739630 ,49334169 ,GeminiTay,268120 
739630 ,39383136 ,菜喳 (zynxyz),155143 
739630 ,41382559 ,JOJOsaysbreee,56077 
739630 ,102762045 ,FlashForce,52663 
739630 ,36291020 ,Takarita,49310 
739630 ,38568005 ,xxxDESPERADOxxx,42740 
739630 ,255727514 ,th3beardedbaron,37069 
739630 ,128337179 ,UndecidedYT,31585 
739630 ,41670870 ,MrTiboute,28464 
739630 ,127331253 ,gabeegaming,25755 
739630 ,689936045 ,KernelPanic8,20861 
739630 ,627281133 ,shooshies,17693 
739630 ,207518758 ,Bepis,16999 
739630 ,194327060 ,Niubyy,16954 
739630 ,127326454 ,sailorsugarplum,15631 
739630 ,424142675 ,HayeGurl,14674 
739630 ,444977500 ,Shuee01,13589 
739630 ,411762667 ,maggstor,13443 
739630 ,70197946 ,Not_BrianNguyen,12833 
739630 ,441850396 ,hydrasung,11871 
739630 ,151507533 ,NicholeGoodnight,11610 
739630 ,36709050 ,Bakusiowa,11010 
739630 ,164536049 ,EpicTightPants,10545 
739630 ,262121149 ,Hadronna,10473 
739630 ,175877254 ,FreedoomOk,10416 
739630 ,101937650 ,LOOCA5,10403 
739630 ,13556092 ,Bexyish,10254 
739630 ,1077435670 ,antaholkazs548gataz,10012 
739630 ,886375501 ,Mrzinneryy,9988 
739630 ,89143324 ,Cervantess,9460 
739630 ,60735221 ,EbLavender,9346 
739630 ,52870854 ,LuigiArceseTV,9173 
739630 ,124988745 ,bigram90ii,9050 
739630 ,190437088 ,lisaschillin,8906 
739630 ,44086000 ,OtterLady,8816 
739630 ,119968601 ,BigMeikLIVE,8610 
739630 ,115091638 ,TIMETELL,8470 
739630 ,116279896 ,Stepi_,8076 
739630 ,406948405 ,reviie,7946 
739630 ,79619143 ,EvilNotion,7566 
739630 ,264131649 ,mistresslycan,7460 
739630 ,100956593 ,oVIRUZ,7430 
739630 ,89833992 ,Maitreleee,7307 
739630 ,158578261 ,Danlok23,7227 
739630 ,37108306 ,Deano,7204 
739630 ,555483829 ,mighty_chingus,7025 
739630 ,45463079 ,hfaceless,6906 
739630 ,136212545 ,Seleste,6767 
739630 ,142293472 ,BeastingBeauty,6605 
739630 ,621877017 ,MsShadyLady,6443 
742300 ,586394933 ,VonBryan,577 
742300 ,37916990 ,DevilBat,398 
742300 ,1018515570 ,Fey_vt,13 
742420 ,100518191 ,TheArcadeBear,1347 
742420 ,263873381 ,TheAlbertoBalsalm,1085 
742420 ,173184558 ,ShirokoEN,1017 
742420 ,101114058 ,camerakimmi,852 
742420 ,159755290 ,dragonbleu,566 
742420 ,413431560 ,Freshie_518,494 
742420 ,668452895 ,TrashPandaTig,488 
742420 ,695897478 ,whitetiger365,433 
742420 ,478685386 ,marrushann,375 
742420 ,104039675 ,momgamerx,292 
742420 ,76207643 ,Dextralicious,216 
742420 ,470238784 ,sup3rsn4ke,172 
742420 ,1002873174 ,ismylife17,104 
744060 ,126858346 ,藍朤朤朤朤朤朤朤朤朤朤 (takumirai),137 
747360 ,718761405 ,puroloc,1197 
747660 ,749383985 ,JauzaC4,5888 
747660 ,214645133 ,therealvoyage0,3871 
747660 ,93462448 ,eyekandie,2826 
747660 ,772475994 ,TheMerryHatter,951 
747660 ,453912590 ,sh4d0w_fire,923 
747660 ,185109702 ,Lilleman_LA,698 
747660 ,714672996 ,W2Reach2,653 
747660 ,53305902 ,Neoman192,586 
747660 ,147621004 ,Shibi_Cherry,567 
747660 ,259407675 ,dragonsf1re,450 
747660 ,73111825 ,CrimsonBloodCat,429 
747660 ,729960529 ,GerardoRoblesuco,410 
747660 ,972355269 ,JNightGuard,403 
747660 ,39320473 ,Stormister,380 
747660 ,487028882 ,wizzlbe,351 
747660 ,61315778 ,Neonwolfeater,332 
747660 ,450032553 ,GiovaCrazyVT,297 
747660 ,217885904 ,BugzTagem,297 
747660 ,198299724 ,SquirelFeed,284 
747660 ,50603997 ,reonan89,278 
747660 ,403701251 ,AviDoro,274 
747660 ,670809491 ,dezandur,273 
747660 ,444985067 ,maddiemaee,241 
747660 ,608469442 ,Anoidvern,222 
747660 ,776771764 ,KittieKreations,218 
747660 ,57411038 ,dyloosional,208 
747660 ,129720243 ,ImBriBriSuperfly,200 
747660 ,745882808 ,ayden_bear,171 
747660 ,660977835 ,SAM_Agent625,168 
747660 ,768223693 ,BenNehmer,165 
747660 ,595920790 ,coverswithcassidy,164 
747660 ,149234246 ,YopJay,144 
747660 ,847377813 ,CreamPuppp,133 
747660 ,883004790 ,DetEsai,120 
747660 ,651599140 ,tat_sumii,111 
747660 ,847641637 ,SmokeyPhoenix04,102 
747660 ,154718109 ,burkyboii,96 
747660 ,926542116 ,WakeandJake1999,86 
747660 ,87306289 ,SneakyEne,86 
747660 ,423892065 ,identifyshy,80 
747660 ,709758886 ,KawaiiCuteness003,71 
747660 ,478391040 ,6teftelyandr9,71 
747660 ,411860784 ,KonkyDongV1,69 
747660 ,452949817 ,CL4P_AI21,65 
747660 ,760250531 ,LemonMangoLime,64 
747660 ,983384502 ,HelloThere2680,62 
747660 ,444458080 ,Buzz_060,59 
747660 ,748774285 ,chaotic_beenz,57 
747660 ,738736708 ,skibidigaeltoilet,56 
747660 ,621017210 ,m30_pl4yz,41 
748490 ,93695250 ,Sector_6_,421 
748490 ,664920005 ,chickadeefu84,282 
748490 ,144379762 ,djdavis1420,162 
749960 ,52390252 ,ElusiveBac0n,546 
751630 ,637831343 ,Velocikektor,921 
751780 ,131554374 ,Pyrenoia,16022 
751780 ,126566890 ,PimThePlush,489 
751780 ,32341405 ,KamKamilsky,295 
751780 ,228015320 ,xMeganlovaniax,287 
751780 ,233821118 ,Dagobaaah,263 
751780 ,94758824 ,Booryn_Reftlar,59 
751780 ,1001201644 ,Leonidas2023_,42 
751780 ,116881987 ,kawawara,33 
752590 ,136153594 ,Happy_Fries14,1240 
752590 ,436707887 ,itzbraiNdead,971 
752590 ,91037470 ,sylexia_,673 
752590 ,46437600 ,slapdabass_,608 
752590 ,579323301 ,terrysmirror,537 
752590 ,88220319 ,Hamatzu,507 
752590 ,689021946 ,Odins9Virtues,402 
752590 ,819640010 ,BessNoveless,281 
752590 ,879313353 ,monamurovna,131 
752590 ,465373644 ,NoraMinion,128 
752590 ,537421081 ,TravelOtto,122 
752590 ,162768376 ,3asykill3r,93 
752590 ,536948140 ,understylesp1,80 
752590 ,110499607 ,athenawave98,78 
752590 ,682093917 ,RazorSGC,78 
752590 ,440503866 ,Kjetz,63 
752590 ,183483802 ,Artherias,58 
752590 ,868574484 ,LinaLhina,56 
752590 ,198020033 ,WarlockNorco,34 
752590 ,1039912082 ,kurva_kotek,15 
753640 ,55747233 ,MegTurney,118827 
753640 ,59531917 ,ImRosh_,12378 
753640 ,122083 ,Ahmedz,10697 
753640 ,63605128 ,FyrusYT,9522 
753640 ,23423092 ,feywildfurs,7365 
753640 ,407466618 ,snickerdoodle8,3914 
753640 ,508901191 ,SweetMoonshinee,3801 
753640 ,504955926 ,Dipsun,3611 
753640 ,22231480 ,dewtroid,3312 
753640 ,439092452 ,GJooJ,3076 
753640 ,465492405 ,school_appropriate,2603 
753640 ,41299705 ,Overlite,2551 
753640 ,51954975 ,SHADOWORZA0,2440 
753640 ,120425732 ,DoganOztel,2377 
753640 ,41373655 ,mish_bad,2225 
753640 ,32422445 ,RenoBee_,1855 
753640 ,158288465 ,HelenRosamund,1403 
753640 ,51313210 ,pehpper,1314 
753640 ,26003177 ,ApfelSkai,1072 
753640 ,40077497 ,Mellar21,1000 
753640 ,256750030 ,Raphaellecp05,994 
753640 ,783500380 ,Sidra_vt,844 
753640 ,576380662 ,HungryMatcha,800 
753640 ,502718018 ,kantoku,746 
753640 ,163363361 ,Moumouth26,739 
753640 ,123035531 ,melofairy,690 
753640 ,763068379 ,Eclipse_Cafe,685 
753640 ,584832859 ,Eatheraii,623 
753640 ,417024061 ,1Neila1,621 
753640 ,64585367 ,mintkirari,583 
753640 ,515665168 ,AlkovLive,573 
753640 ,430768542 ,0Zero__,513 
753640 ,69934643 ,MisoBeros,511 
753640 ,56642631 ,jneen,511 
753640 ,596618536 ,LeezeThings,506 
753640 ,546785317 ,Raster64,475 
753640 ,152046476 ,Robsdedude,473 
753640 ,51539186 ,Firstc624TV,465 
753640 ,472943070 ,KennedGadelha,455 
753640 ,62765082 ,Zhayde,429 
753640 ,100904975 ,Brotusk,426 
753640 ,126920810 ,DO3OM,415 
753640 ,55057057 ,GavCactus,409 
753640 ,157585571 ,ptminsker,391 
753640 ,70955530 ,CCtheOwl,383 
753640 ,902992949 ,Kitsym__,380 
753640 ,539511333 ,konttash,379 
753640 ,96349510 ,SuruchiSushi,376 
753640 ,61188352 ,Risablabla_,367 
753640 ,78225958 ,NekomancerNina,366 
757480 ,38161580 ,Redakdal,464 
757480 ,112774074 ,bedlampen,82 
760160 ,62292169 ,Allecta,7818 
760160 ,90188638 ,RichHomieThor,7005 
760160 ,107040743 ,xSwipeyx,6656 
760160 ,187308665 ,BlckGoddess,6012 
760160 ,158556675 ,mrslipperysloth,4621 
760160 ,143846730 ,CrystalShipTV,4216 
760160 ,457923657 ,edi4ttv,3187 
760160 ,177260228 ,p3rplex1ty,2709 
760160 ,171567729 ,MiaGz,2683 
760160 ,86007876 ,GimmetheCereal,2427 
760160 ,30513577 ,KitKait,2321 
760160 ,162813004 ,movementbuff,2220 
760160 ,50991888 ,WardDiabloFtw,2186 
760160 ,584267195 ,jaborii,2150 
760160 ,412016325 ,Kuhho,2033 
760160 ,117158813 ,Nobushige_Azai,1640 
760160 ,153075485 ,androuch_,1539 
760160 ,180963567 ,strixmortis,1491 
760160 ,233996803 ,QuizzyQuez,1376 
760160 ,443630582 ,Fahr_Avayana,1364 
760160 ,97330089 ,Exploiittt,1347 
760160 ,139069623 ,Neevee_o7,1215 
760160 ,898648477 ,vainiliia,1188 
760160 ,29224841 ,Khalior,1122 
760160 ,580694368 ,lady_misery,1093 
760160 ,658968159 ,AslinShenanigans,1074 
760160 ,108530030 ,derrickthemindfulgamer,1066 
760160 ,627062267 ,AlucardJay,1011 
760160 ,658127117 ,iClutchCheeks,934 
760160 ,146763729 ,mokrei,915 
760160 ,883091285 ,Drooooooooooopy,855 
760160 ,695226230 ,Kunseru,809 
760160 ,189664311 ,SEISHIRO_FPS,801 
760160 ,25538391 ,AtlantisThief,774 
760160 ,601225610 ,AyoCeeko_HW,743 
760160 ,464997204 ,Dubzimus,734 
760160 ,442751868 ,Suigintou16,658 
760160 ,71778474 ,tarot_with_tricia,628 
760160 ,539098050 ,Rikmeyzter_TTV,617 
760160 ,138589915 ,valerievttv,586 
760160 ,632311279 ,Soy_LaReinaaa,584 
760160 ,232747195 ,DustinFarronVT,582 
760160 ,898190244 ,NotMeesh,514 
760160 ,810780217 ,MinoiR_,506 
760160 ,641305102 ,xRiqSBD,499 
760160 ,140108119 ,PatchMadeJayy,477 
760160 ,1092942687 ,LunnieKitty,457 
760160 ,179200575 ,AlphaGhost5,451 
760160 ,63371719 ,farlight2084,437 
760160 ,665777989 ,NarfiStreams,421 
764790 ,918583 ,Backloggery,1967 
764790 ,43711564 ,CiaoTortilla,1845 
764790 ,545982383 ,louplay_,730 
764790 ,140761620 ,neongreenfruit,690 
764790 ,147201863 ,Mickrowatts,397 
764790 ,568802596 ,AceBini,376 
764790 ,62448790 ,cl4ywell,356 
764790 ,219415776 ,FoofsTheStreamer,250 
764790 ,42691826 ,SirSquirtsalot,176 
764790 ,54826682 ,RebunAndAllThat,88 
764790 ,759376397 ,ricardosantana_sega_games,74 
764790 ,53476407 ,tableflipington,6 
765410 ,501351754 ,NotSp_ts,85 
765410 ,539729141 ,JDS1234_,44 
765810 ,149498514 ,ReneeSky,8456 
767560 ,1028204413 ,The_J0keR_86,4358 
767560 ,733519234 ,EliasGamingV1K,330 
768200 ,783954239 ,vaneslbt31,384 
768200 ,425653836 ,KruidJack,367 
768200 ,816584438 ,nicii__tv,264 
768200 ,913050645 ,boxcabbage,225 
768200 ,144559539 ,Spotty2309,222 
768200 ,161273668 ,EssvayTV,188 
768200 ,645058873 ,CrazyChknNug,61 
768200 ,684964897 ,Stemme94,17 
773370 ,619060942 ,N0bleArcade,414 
773790 ,149046293 ,Tolfus,4882 
774171 ,784341183 ,Zesta_Leviathan,815 
774171 ,493250229 ,NeroV36,565 
774171 ,189783535 ,WinterNoctis,556 
774171 ,70282482 ,yorha_zerotwo,499 
774171 ,212382791 ,jennosys,489 
774171 ,89465944 ,Quietlee,462 
774171 ,46692260 ,ThePaulie,462 
774171 ,505488432 ,雪詠ノ命 (lily3k2y5m2lil),455 
774171 ,114863548 ,BubuKTHC,451 
774171 ,144007106 ,Meldarion_1890,426 
774171 ,40207015 ,DreamyTheDev,426 
774171 ,921107442 ,TheDollDemon,415 
774171 ,47641156 ,Darkidian,356 
774171 ,737104201 ,ConductorXenon,338 
774171 ,566636027 ,BananaWaniBites,310 
774171 ,499193841 ,Cirnochan01,275 
774171 ,90923577 ,MoonestOfMoons,270 
774171 ,926883402 ,yum3_d3su,241 
774171 ,29458340 ,frenda37,239 
774171 ,32455094 ,Tamatsu,226 
774171 ,726360600 ,MauraCrowley,220 
774171 ,784562912 ,りーぱくぱく (rinya_a),61 
774171 ,138970075 ,DblBarrelDarrel,60 
774171 ,1006572846 ,多兒蒂奈 (duodenai),56 
774181 ,44310019 ,Mikazaan,575 
774181 ,151215524 ,Regolithvt,128 
774181 ,576447683 ,SOMNE_Y,109 
774181 ,933615569 ,play_red9500,37 
774241 ,213052386 ,RainDelancey,297 
774241 ,40135742 ,RNG_God,165 
774801 ,598650457 ,HiromiMochiii,7804 
774801 ,211948154 ,Tonicc,5848 
774801 ,229019632 ,Willicker,3751 
774801 ,64839165 ,Orwiggle,3127 
774801 ,404776654 ,ontharocks,1687 
774801 ,67650843 ,LudaLuke,1245 
774801 ,77850747 ,KillerGoony,716 
774801 ,713156369 ,LadyLograh,643 
774801 ,899675090 ,ReaverofBone,469 
774801 ,126888574 ,Xxinik,469 
774801 ,911060521 ,NyankoPankotanko,442 
774801 ,192352615 ,StellaKiri,379 
774801 ,118136385 ,Rxniin,353 
774801 ,797167930 ,drunk_explorer,346 
774801 ,73823523 ,Grimm_Shadow,224 
774801 ,655241443 ,lobsterpewpew,219 
774801 ,451716650 ,Tisloyoo,204 
774801 ,876578123 ,MidKnightToken,193 
774801 ,558094811 ,KiwiClaeb,161 
774801 ,157027056 ,Lumiya_Astra,157 
774801 ,19862635 ,NoScrub,144 
774801 ,638190541 ,WinterDinosnack,128 
774801 ,610508940 ,xxdead_snipesxx,114 
774801 ,670603534 ,insertname537,102 
774801 ,402104229 ,foreverfancy,99 
780350 ,137442513 ,ingolee,530 
782330 ,45968927 ,UnderTheMayo,7191 
782330 ,644113794 ,Absolutemassive,5728 
782330 ,113911220 ,StylesVRC,4999 
782330 ,151500108 ,Slopcore,4751 
782330 ,758690240 ,lobosenfrecuencia,4614 
782330 ,484764138 ,GitGudFox,3811 
782330 ,149933105 ,MMAFRO,3634 
782330 ,105368415 ,ThiccBlackDaddy,3579 
782330 ,841705546 ,indomitus_40k,3089 
782330 ,38319506 ,KovaaK_of_qw,2893 
782330 ,422981354 ,crustiebag,2698 
782330 ,233683275 ,MuteD6_,2685 
782330 ,179716224 ,StonedGilly,2628 
782330 ,265455860 ,ZombakUA,2552 
782330 ,451351050 ,kat7144,2449 
782330 ,149827866 ,dobryylisenok,2405 
782330 ,129903394 ,marcelnasal,2379 
782330 ,120941523 ,donspizzo,2225 
782330 ,111978226 ,YummySense,2027 
782330 ,426571875 ,kaelthxs,1640 
782330 ,430235909 ,Bo_Mago,1561 
782330 ,494737050 ,IronicIrina,1461 
782330 ,30068721 ,x_sickness_x,1356 
782330 ,44291844 ,Quiet_,1281 
782330 ,503891409 ,ExETOPSHOT,1217 
782330 ,401614352 ,SimplySnaps,1202 
782330 ,133562539 ,TheStringLord,1165 
782330 ,183345661 ,miguelangel_45,1082 
782330 ,271878628 ,sosocaster,942 
782330 ,197826814 ,Kaashuni,900 
782330 ,75477856 ,Faxxius,771 
782330 ,413993026 ,quarth234,688 
782330 ,70888036 ,madpandamoo87,635 
782330 ,823725212 ,cag5150,592 
782330 ,488243296 ,silviolz,584 
782330 ,490443188 ,MojaveGG,569 
782330 ,55097620 ,Cynaptik,565 
782330 ,560141263 ,Indexkussu,559 
782330 ,787670452 ,KopaFlor,556 
782330 ,800301250 ,MedusaKai,517 
782330 ,59987899 ,n0va25,517 
782330 ,848821837 ,Osmoze_tv,487 
782330 ,97839509 ,R3N_ZERO,476 
782330 ,86133208 ,R4ph99,437 
782330 ,706482507 ,UnholyMayCry,435 
782330 ,835926566 ,samvel_ts,433 
782330 ,190208211 ,lionwolf_01,426 
782330 ,821411780 ,HeinzBurner_,423 
782330 ,74216028 ,mt5xdd,407 
782330 ,158897909 ,GhostDMG_,387 
783770 ,5647947 ,VICIADERO,128 
784080 ,63763340 ,Nuttyrat,3921 
784080 ,45713046 ,ghost_prime,2475 
784080 ,447680306 ,Mariya_Miran,986 
784080 ,67156729 ,AcidPhreak,892 
784080 ,56323656 ,Snow_Senkensha,869 
784080 ,108662190 ,R1tsu_Tyan,860 
784080 ,140999510 ,twistedphreak,768 
784080 ,233702013 ,DataKingOne,651 
784080 ,195577804 ,HimuraSenri,617 
784080 ,48251855 ,Caralluna,612 
784080 ,249805041 ,Syphondex,562 
784080 ,67205523 ,Broadsider,451 
784080 ,571301570 ,ScienceInsanity,448 
784080 ,443851287 ,eveyfails,293 
784080 ,75150222 ,TheCore81,287 
784080 ,57529156 ,DaMangaka,270 
784080 ,24119438 ,WhiteFoxSG,261 
784080 ,1048664024 ,WINS0MEW0LF,210 
784080 ,71879842 ,Niveksirrah,183 
784080 ,43193432 ,JammaZS,132 
784080 ,905031966 ,cptshchurenkov,93 
784080 ,446815767 ,ResplendentSeraph,69 
784080 ,136673824 ,Premierner_j,13 
785260 ,420530978 ,ThePheno5410,310 
785740 ,567925133 ,ロマニウス (romanius2144),702 
787860 ,35706598 ,NaruSnake_et_Celeste,752 
787860 ,785522154 ,tjfarmer_gaming,387 
787860 ,266515236 ,sausage1992,99 
790740 ,552607988 ,MariCostaya947,209 
792120 ,60553882 ,swervbot00,1296 
793370 ,1099703841 ,camptvbg,9 
798490 ,1014061289 ,ArachnaeAranea,67 
799960 ,74781515 ,theawesomesauce,41013 
799960 ,68977499 ,KingsIsleEntertainment,28913 
799960 ,43233015 ,KnightlyIRL,13453 
799960 ,155928462 ,ferric,11980 
799960 ,75479600 ,skelemystyk,7177 
799960 ,140770864 ,ZeusDevo,6350 
799960 ,99163781 ,Hohiha,6156 
799960 ,195074616 ,IsaiahMort,6144 
799960 ,263819137 ,LeFiizz,5611 
799960 ,158784803 ,Goomay,5600 
799960 ,94576608 ,Drayux,5117 
799960 ,428844029 ,KI_Ratbeard,4350 
799960 ,409594498 ,itswickedmom,3812 
799960 ,1033540563 ,davesoffice,3783 
799960 ,233162173 ,LiahmIsaVibe,3720 
799960 ,60499187 ,Maceryn,3423 
799960 ,207356414 ,niyumivc,3284 
799960 ,951734277 ,notpersi,3279 
799960 ,756975693 ,LudmilaVT,3090 
799960 ,112184275 ,Tntosion,2954 
799960 ,85625222 ,Alyssalove217,2544 
799960 ,275067125 ,chipmichael8,2195 
799960 ,608533770 ,HotBolognese,2193 
799960 ,83611361 ,ali_lulz,2060 
799960 ,610917390 ,KingPhaestus,2031 
799960 ,151740209 ,Revvengaa,2012 
799960 ,130513684 ,DaRealAlmond,1871 
799960 ,122732214 ,MumbleMage,1747 
799960 ,43880235 ,AshenBeauty,1702 
799960 ,519549181 ,waynevanilla,1612 
799960 ,563284276 ,nessalovell,1513 
799960 ,49578735 ,YoItsKitty,1299 
799960 ,450647413 ,cheervalx,1075 
799960 ,483903132 ,Syxnity,1043 
799960 ,184356646 ,StephenFire,1033 
799960 ,494042536 ,Gunnit,1021 
799960 ,615856745 ,Dinky_Amoeba,938 
799960 ,546805665 ,mrsdracon,937 
799960 ,603446763 ,SirVesaTV,924 
799960 ,113213606 ,AzShadowStar,889 
799960 ,160952427 ,KimmuMew,860 
799960 ,261427306 ,hyper_xmj,839 
799960 ,885382736 ,Mihalii_,830 
799960 ,136438658 ,thelocalmenace,811 
799960 ,938879731 ,SGSmoooth,749 
799960 ,943184162 ,hoodyknightgms,733 
799960 ,188106484 ,ginger24155,732 
799960 ,509186922 ,MadilynClaire,730 
799960 ,412666545 ,XL_Slade,720 
799960 ,278740960 ,SenkaNyxVT,693 
800270 ,484678037 ,hodgep0dge,699 
800270 ,275706339 ,CanehdianMountie,524 
800270 ,750354823 ,MarsExpert,478 
803600 ,163982564 ,unleashed_nyctofuil,68 
803980 ,95514817 ,sallama3,2479 
804010 ,46032052 ,CBtheSurvivor,27 
805550 ,8535909 ,UKOG,177943 
805550 ,41709983 ,sirfoch,91505 
805550 ,38114687 ,MaschineTV,32467 
805550 ,217026792 ,sromotorsports,28492 
805550 ,475260085 ,Agent_Engel,24217 
805550 ,23649113 ,Hilliuss,21336 
805550 ,488199441 ,MabixTV,19753 
805550 ,50609195 ,Mrluffy047,16218 
805550 ,239417572 ,WilliamsEsports,15602 
805550 ,438255189 ,romainmonti,15394 
805550 ,46671995 ,BenTastiic,12214 
805550 ,413896121 ,2B__TV,11485 
805550 ,112275103 ,iGotSmoothment,10465 
805550 ,160089619 ,lunadix28,10166 
805550 ,64921479 ,Gorkal1ty,10131 
805550 ,144114228 ,KannNixTv,9875 
805550 ,36119196 ,Herr_Ronin,9344 
805550 ,171077935 ,R_Messaoud,9160 
805550 ,52788871 ,kingknickflip,8631 
805550 ,56452526 ,Hanny017TV,8424 
805550 ,699472491 ,LowFuelMotorsport_de,8393 
805550 ,65955911 ,Delitto88,6977 
805550 ,137010797 ,niklashouben,6375 
805550 ,439518383 ,MazzFrascuorno,5830 
805550 ,191571951 ,OctaneOnlineRacing,5479 
805550 ,125092375 ,PharaoHH21075,5454 
805550 ,154098887 ,HaydenFuryTV,5392 
805550 ,469557211 ,MotorEsportsTV,5363 
805550 ,125886814 ,Krodonas,5304 
805550 ,192427446 ,KalliOfficial,5129 
805550 ,620762925 ,RennWelten_Online,5122 
805550 ,63675221 ,LukeAddison96,4734 
805550 ,464740262 ,Virtual_Racing_Girona,4641 
805550 ,454400036 ,noaheder19,4629 
805550 ,107676657 ,spidey1155,4620 
805550 ,47876013 ,michelpingui,4410 
805550 ,694073644 ,ChrisRacingTV,4030 
805550 ,72768523 ,KevinSkully,3996 
805550 ,701462174 ,FoleyTV_,3834 
805550 ,630301684 ,CAT__NOIR,3828 
805550 ,758771014 ,max__verstappen__1,3825 
805550 ,944878814 ,LowFuelMotorsport_en,3676 
805550 ,133747166 ,christopherzoechling,3610 
805550 ,54321358 ,Whateverfool,3561 
805550 ,113640975 ,GregorSchill,3401 
805550 ,532184522 ,truMaRZtv,3350 
805550 ,45340703 ,505Games,2995 
805550 ,47917019 ,DiscostoffTV,2896 
805550 ,274452182 ,Time_To_Race,2855 
805550 ,170536649 ,IamFico96,2832 
809060 ,498671510 ,NalfeinnLive,20141 
809060 ,192443814 ,TEMPLAR_DRED,6123 
809060 ,150400291 ,ManiacK_Live,3439 
809060 ,465012310 ,GothicMess,350 
809060 ,148399721 ,Moi_Sophia,349 
809060 ,108964452 ,ankaawesome,309 
809060 ,597761991 ,genn_coco,241 
809060 ,130275641 ,pascalmon,238 
809060 ,591515522 ,sarbus_6,201 
809060 ,902147565 ,mattyix33,137 
809060 ,889127934 ,Demon_Carebear,129 
809060 ,965296741 ,einfach_mary_,92 
809060 ,227743190 ,DaisyMae_vt,51 
812070 ,931144577 ,xo_MsHammerHead_ox,330 
812140 ,89356735 ,Mitrixvx,63313 
812140 ,845479148 ,Sierz_Bagieta,19468 
812140 ,124306317 ,MLK__TV,9658 
812140 ,781923048 ,jmrfps1,9196 
812140 ,124549881 ,Asiagirl_,7985 
812140 ,213069513 ,1UpWar,2909 
812140 ,130656753 ,OptimisticHumann,2679 
812140 ,103603584 ,herbstcafe,2515 
812140 ,603368447 ,memedreamer420,1996 
812140 ,86659874 ,mishgail,1875 
812140 ,38061087 ,ComfortwithFlin,1782 
812140 ,159303618 ,Einfach_Cap,1691 
812140 ,115059003 ,RockaReally,1665 
812140 ,543545595 ,Lunatearz,1508 
812140 ,659197093 ,MAGNO_SCOTT,1385 
812140 ,534536217 ,Skrzaaciik,1292 
812140 ,760130283 ,XswattXTheKid,1291 
812140 ,500988237 ,emily_amarokk,1288 
812140 ,472399149 ,allan_itadori,1144 
812140 ,39441239 ,LucyKaida,1105 
812140 ,160204084 ,CookinDaBird,950 
812140 ,654353417 ,BeetuberBEA,848 
812140 ,175282153 ,SaltyDishes,824 
812140 ,509586009 ,Manman_Drako,809 
812140 ,63285985 ,ScarletAnni,804 
812140 ,589743141 ,mika_noy,779 
812140 ,725768235 ,ItsMrRavi,728 
812140 ,409278507 ,toxicsjw,701 
812140 ,67376547 ,TheRealBJSF,692 
812140 ,545856391 ,SerdashTV,623 
812140 ,505974353 ,piachu1988,606 
812140 ,605208281 ,soulageofficial,590 
812140 ,86644127 ,druidbynight,587 
812140 ,230729739 ,1houd,581 
812140 ,714467677 ,Bubbly_Daisybells,569 
812140 ,194964974 ,NumbBear,518 
812140 ,489713086 ,LunastrinhaS2,506 
