dlc_g_id ,dlc_id
696170,793750
696170,793751
696170,915340
696360,1654180
696480,716930
696530,858130
696590,2891260
696590,785810
696590,787890
696590,791420
696590,792440
696590,828500
696590,834510
697250,1049990
697630,1127490
697630,2329120
697660,775210
698050,769140
698670,2023230
698670,2023240
699130,2614650
699130,2614660
699130,2540380
699130,2475060
699130,2226070
699130,2313390
699130,2170270
699130,2243210
699130,1640650
699130,1708020
699170,1155320
699330,1951930
699540,1080940
700060,1231080
700240,1651910
700240,1651911
700240,1336850
700240,1651912
700240,1651913
700240,1274050
700600,1545860
700600,1531608
700600,1531607
700600,1531605
700600,1531606
700600,1725190
700600,1364224
700600,1531602
700600,1531603
700600,1531604
701380,859670
701420,845340
701420,947760
701730,742280
702120,1940670
702670,931370
702680,1202470
703080,2837730
703080,2675740
703080,2502240
703080,2436600
703080,2346830
703080,2199210
703080,2150050
703080,2013290
703080,1934140
703080,1726150
703080,1747960
703080,1647620
703080,1567110
703080,1471590
703080,1349400
703080,1238440
703080,1098120
703080,1196770
703080,1383610
703620,741660
703880,969090
704000,2652260
704030,1449340
704910,960180
704920,1248310
705450,730080
706130,757980
706560,912270
706960,791130
707030,1957450
707030,2016160
708580,714960
708580,740590
708580,740591
708580,740592
709050,866880
710600,1231960
710610,848850
710710,1140590
711540,1256740
711540,1399610
711540,1746220
711540,1843500
711540,1849860
711540,1850640
711660,811300
711750,736630
711750,736640
711750,736650
711750,736660
711750,736670
711750,736680
711750,736690
711810,801440
711920,715390
712260,712270
712870,712920
714010,2253310
714010,2021560
714010,1417600
714010,1450700
714010,1974480
714010,1206190
714010,1974470
714010,1122400
714080,921489
714080,921481
714080,921480
714080,907230
714080,921482
714080,921483
714080,921487
714080,921488
714080,938770
714250,1037450
714250,1037451
715400,2221360
715400,2221370
715560,1032390
717640,759680
717640,759681
717780,975040
718010,984130
718200,749190
718590,1223960
718670,871650
718670,871651
718670,871900
718670,988320
718670,1259930
718670,1813090
718850,1078810
718850,1078840
718850,1137800
718850,1137801
718850,1137802
719040,1382210
719040,1522650
719040,1593330
719040,1642320
719890,2231260
719890,2272740
719890,2665720
719890,2665730
719890,2665740
719890,2665760
719890,2665770
719890,2665780
719890,2665790
719890,2665800
719890,2665810
719890,2665820
719890,2665830
719890,2665840
719890,2665850
719890,2665860
719890,2665870
719890,2665880
719890,2665890
719890,2665900
720560,1418070
720560,1448680
720730,844530
720940,877100
722560,1121790
722560,1476090
724010,1061740
724390,931740
725330,993610
725410,738940
725780,1225630
725850,1264150
726000,1679900
726000,1933250
726000,2078220
726000,2138370
726020,898330
726360,1080320
726840,2893040
726950,775300
726950,813610
726950,813611
726950,813612
726950,813613
726950,813614
726950,813615
726950,813616
726950,813620
726950,813621
726950,813622
726950,813623
726950,813624
726950,813625
726950,813626
726950,813627
727130,1092490
727850,1176120
727850,1176121
728530,1262670
728530,1170814
728530,1170791
728530,1170800
728530,1170803
728530,1170807
728880,1138400
728880,1017510
728880,1013300
728880,1067770
728880,909720
728880,858240
730390,1439060
731720,870760
732810,2334980
732930,1253530
733180,755480
733210,1317970
733210,1322020
733300,942980
733340,774521
733340,785900
733790,954690
733790,1036480
734920,777110
735290,1530730
735290,1550160
735290,1550161
736220,848990
736240,1311600
736260,955710
736420,1140190
736420,1150280
736420,1140200
736420,1140210
736420,1141820
736420,1140230
736420,1140240
736420,1140250
736420,1235530
736420,1398610
736420,1563980
736420,1714150
736420,1781440
736820,1279760
737800,863160
738510,1269130
738540,821740
738540,821750
739080,1426920
739080,1426921
739190,866120
739690,765420
739690,765440
740040,1634400
740260,769090
742300,1001110
742300,861200
742420,2419623
742420,2419622
742420,2419621
742420,2419620
742420,2419627
742420,2419626
742420,2419628
742420,2419629
742420,2419625
742420,2419624
742420,2508390
742420,2508370
742420,2508380
742420,2391920
742420,2512130
742480,789080
742520,1111550
743450,958370
743640,752350
743850,1180750
743890,906630
743890,906631
743890,906632
743890,906633
743890,906634
743940,2701600
744040,758380
744520,947710
744800,760610
744810,763280
745730,1772040
745970,976370
745970,976371
745970,1188360
745970,1935040
746400,748700
746850,1536370
746850,1291400
746850,1643930
746940,1231700
747340,795650
747340,1382780
747660,1924720
748360,900070
748360,921540
748360,921541
748360,921542
748360,921543
748360,922420
748490,773110
748490,773760
748490,773761
748490,773762
748490,773763
748490,773765
748490,773800
748490,773801
748490,773802
748490,773803
748490,773804
748490,773805
748490,773806
749560,797370
750200,1821040
750990,947720
751630,1310900
751630,1819150
751630,1819470
751630,1819510
751630,1820230
751640,789870
751820,1195600
752380,889350
752570,875190
752570,875200
752570,875220
752590,967380
753230,852100
753640,1286760
753640,1622100
753650,1486040
754320,2798840
754500,1709690
754530,1049440
754530,2615600
754890,2415270
754890,2419480
754890,2419481
755350,781850
755350,783750
755350,810320
755350,973180
755470,1053810
755470,1053860
756240,866530
756240,866560
756320,852200
757320,1412490
757320,2177500
757320,1502330
757320,1598990
757320,1687610
757320,1832910
757480,1071810
758090,782090
758320,811200
758370,1100960
758570,905840
758570,1197310
759440,893980
759440,893981
759440,893982
759440,893983
759440,893984
760510,1041172
761030,820990
761030,820980
761030,1075410
761030,1448420
761830,1557320
761830,1882510
762180,2288590
762220,1432530
762610,914540
762830,1138570
763100,2131580
763100,2131581
763100,2131582
763100,2131584
763990,1545400
764790,924330
764790,924331
764790,924332
764790,1107180
764790,1108260
765030,1145760
765640,797050
765870,975530
765870,1460880
765880,1172700
765940,1740440
767390,905310
767390,989740
767390,989741
767930,949250
768290,965270
769560,1130790
769560,1130770
769560,1130810
769560,1130780
769560,1130750
769560,1130800
769560,1215160
769560,1420870
769560,1420880
769560,2125560
769560,2125561
769560,2302880
769560,2302881
769560,2302882
769560,2302883
769560,2595650
769560,2595670
769560,2595680
769560,2595690
770100,894970
770100,870620
770100,860981
770100,870621
770100,889380
770100,860980
770100,922740
770100,922741
770100,1418480
770390,1080000
770390,1080001
770390,1080002
771070,775260
771240,816110
772500,857970
772570,1249570
773370,1595980
773740,1098820
773740,1236210
773790,1279950
773790,2365430
774091,950760
774091,1034970
774091,1794910
774091,1886380
774171,2593750
774201,1066320
774241,1396230
774241,1004919
774241,1004910
774241,1004911
774241,1004912
774241,1004913
774241,1004914
774241,1004915
774241,1004916
774241,1004917
774241,1004918
774241,1081970
774241,1455550
774461,809930
774511,803090
774511,847410
774511,847411
774511,847412
774511,847413
774511,847414
774511,847415
774511,847416
774511,847417
774511,847418
774511,847420
774511,847421
774511,847422
774511,847423
774651,1117940
774651,1117950
777410,1230580
778010,1466730
778330,790010
778330,1293870
779380,1127160
780350,1165650
781810,889430
782690,822330
783170,942170
783170,949900
784080,2782050
784080,2489020
784080,2179800
784080,1969380
784080,1456180
784080,1705820
784080,1456210
785770,1925400
785790,1620450
785840,806710
785840,806711
785840,806712
785840,806713
785840,806714
785840,806715
785840,806716
785840,848180
785840,848210
785840,850370
785840,868220
785840,868221
785840,883060
785840,883061
785840,883062
785840,926560
785840,926561
785840,926562
785840,943120
785840,943121
785840,943122
785840,943123
785840,960770
785840,960771
785840,961470
785840,961471
785840,961472
786580,804950
786580,1899580
786580,1927390
787400,863740
787480,1032760
787480,1335140
787480,1335150
787480,1335160
787860,1347920
787860,1107840
787860,1492030
787860,1383750
787860,1186561
787860,1186560
787860,1015880
787860,1101720
787860,1080770
787860,1374450
788050,865970
788050,990830
788420,789170
788700,860720
789740,829690
790410,847840
791200,2299860
791470,806050
792100,1270120
792370,896790
792880,802470
793460,1570180
793460,1412761
793460,1412760
793460,1300851
793460,1300850
793460,1299630
794180,903690
794600,907880
794600,907881
794600,1206540
794600,1206541
794600,1222100
794600,1222101
794600,1241350
794600,1241351
794600,1241352
794600,1266500
794600,1266501
794600,1266502
794600,1266503
794600,1291780
794600,1291781
794600,1314060
794600,1314061
794600,1314062
794600,1340350
794600,1340351
794600,1343160
794600,1343161
794600,1343180
794600,1343181
794600,1343182
794600,1420070
794600,1420071
794600,1420072
794600,1420073
794600,1420074
794600,1420075
794600,1420076
794600,1461720
794600,1478460
794600,1478461
794600,1478462
794600,1478463
794600,1478464
794600,1478465
794600,1478466
794600,1566850
794600,1566851
794600,1566852
794600,1566853
794600,1566854
794600,1566855
794600,1566856
794600,1633480
794600,1633481
794600,1633482
794600,1633483
794600,1633484
794600,1633485
794600,1633486
794600,1723900
794600,1723901
794600,1723902
794600,1723903
794600,1723904
794600,1723905
794600,1723906
794600,1723910
794600,1723911
794600,1723912
794600,1723913
794600,1805050
794600,1805051
794600,1805052
794600,1805053
794600,1805054
794600,1805055
794600,1805056
794600,1805057
794600,1805058
794600,1805059
794600,1805060
794600,1805061
794800,850260
794860,1121600
794860,1853470
795610,961780
796620,1272430
797620,810140
798490,1751540
798490,1330380
798490,1347640
798510,1018150
798510,1018151
799640,1482560
799640,1482570
799640,2017570
799870,904270
799870,996240
800270,1245590
800270,1785010
800270,2625120
800820,890420
801550,2880720
801550,2260410
802880,1501130
802880,1616080
802880,1811020
802880,2289470
802890,1251940
802890,1987170
802890,2334110
802890,2362970
802890,2399240
802890,2399320
803330,1254570
803600,803610
805550,2328720
805550,1865970
805550,1493170
805550,1201360
805550,1865950
805550,1337860
805550,1449260
805550,2700600
805550,2700610
806530,1053180
809020,1308900
809230,1911150
809230,1884780
809230,2307940
809230,1870350
809230,1676010
809230,1631480
809230,1493580
809230,1322670
809230,1309670
809230,1815490
809540,1285140
809950,860840
810360,856200
810360,856660
810360,856680
810360,864710
810360,871380
810360,894440
810360,878060
810360,900100
810360,900101
810360,900102
810360,900103
810360,1490040
810360,960620
810360,965280
810360,965370
810360,1180590
810360,1184910
810360,1185790
810360,1457260
810360,1457270
810360,993670
810360,994480
810360,995810
810360,1491450
810360,1496280
810360,1496300
810360,961290
810360,961300
810360,1025700
810360,1025730
810360,1230700
810360,1230710
810360,1230730
810360,1230740
810360,1306810
810360,1309070
810360,1309120
810360,1310000
810360,1311180
810360,1414330
810360,1414590
810360,1477690
810360,1485950
810360,1485960
810360,1490040
810360,1640010
810360,1681690
810500,2070470
810500,2703630
810670,971910
811070,1191170
811270,864560
811290,909530
812140,937890
812140,937891
812140,937892
812160,1115790
812160,1115791
812550,929160
813820,1065820
813820,1116450
813820,2071780
814000,2114030
814000,2004600
814000,2282610
814000,2004606
814000,2004607
814370,1475990
814370,1475980
814400,1150060
814540,838860
814680,1698150
815150,1713280
815150,1713281
815370,2564710
817020,2515720
817510,823030
817660,837060
818140,870810
818210,951870
818210,968490
818210,951850
818210,1051750
818210,1126910
818210,1126930
818210,1127910
818210,1244180
818210,1360120
818610,2198450
818800,963750
819520,1255470
819520,1369440
820620,907910
820630,1128580
820730,880240
820730,892300
821180,2663280
821560,839860
821640,857720
822710,1515130
822710,1517130
822710,1517131
822760,823020
822800,1155140
822920,1034780
822990,1088680
823500,1162380
823580,909390
824280,1025490
824280,1102670
824280,1102671
824550,2291030
824550,1938451
824550,1938452
824550,1938453
824550,1938454
824550,2231720
824550,1938445
824550,1938446
824550,1938450
824850,1159140
825060,1502280
825300,968270
825300,968271
825300,968272
825300,968273
825550,998380
825550,2810920
826040,864050
826540,2531400
826600,1174290
826630,1341701
826630,1341702
826630,1628070
828740,1335190
829210,844070
829280,1663760
829590,1178320
829590,1178321
829660,1071340
830370,1912580
830590,972380
831560,1147480
831560,1176621
831560,1176622
831560,1176623
831560,1176613
831560,1176614
831560,1176615
831560,1176616
831560,1176617
831560,1176618
831560,1176619
831560,1176612
831560,933460
831560,933470
831560,978160
831560,978161
831560,978162
831560,933490
831560,933491
831560,933492
831560,933493
831560,933500
831560,933501
831560,933502
831560,933504
831560,933505
831560,933506
831560,933561
831560,933562
831560,933563
831560,933566
831560,933570
831560,933560
831560,933533
831560,933534
831560,933537
831560,933538
831560,933535
831560,933536
831560,933539
831560,933550
831560,933551
831560,933552
831560,933553
831560,933554
831560,933555
831560,933556
831560,933557
831560,933558
831560,933524
831560,933509
831560,933510
831560,933520
831560,933521
831560,933511
831560,933512
831560,933522
831560,933523
831560,933525
831560,933526
831560,933527
831560,933528
831560,933529
831560,933530
831560,933531
831560,933532
831720,854880
833040,848020
833040,859130
833040,864980
833040,878920
833040,886930
833040,892400
833040,904580
833040,913810
833040,922430
833040,931920
833040,941220
833040,950820
833040,959160
833040,966360
833040,975560
833040,986510
833040,998810
833660,846620
833660,846621
833660,955970
833660,1515050
833910,837340
833950,1084860
834580,1165300
836640,997830
836640,997840
837460,1442060
837880,2233280
838350,946970
838350,2819320
838350,2764950
838350,2764960
838350,2241120
838350,2172690
839020,1360020
839080,1164530
839080,1166390
839770,1622221
839770,1622220
839770,1357372
839770,1357371
839770,1357370
839770,1357360
839770,1357480
839850,1157210
839910,1458240
840100,862000
840390,1312930
841190,2192040
841190,2192050
841270,916410
841660,855660
842170,862070
842170,1259270
843380,997360
843380,1475530
843380,2640070
843390,2346240
844050,961400
844850,961630
844850,1202080
844930,888000
844930,930100
844950,909340
844980,2395710
845030,1445390
845690,1186130
845890,2648760
845890,2704850
846110,1428220
846770,2004110
846770,2147250
846770,2439690
848030,1703270
848330,1180350
848450,1619010
849100,2709680
849100,2704590
849100,2600800
849100,2915720
850320,1475790
850760,2300171
851100,1142470
851180,927900
851280,1243800
851280,1256800
851840,1080840
851840,1182120
851850,2275550
851850,2404090
851850,2290790
851850,2163850
851850,1144646
851850,1144582
851850,1292130
851850,1144640
851850,1144643
851850,1144645
851890,855220
851890,855230
851890,855250
851890,855260
851890,855270
851890,855280
851890,855290
851890,855300
851890,855310
851890,855330
851890,855340
851890,855350
851890,855360
851890,855400
851890,855410
851890,855420
851890,855430
851890,855440
851890,855450
851890,855460
851890,855470
851890,932660
854860,1002090
855630,1010940
855630,1011540
855630,1095960
855630,1181230
855640,922580
855640,922581
856370,970020
856880,2081031
856880,1588350
856880,2081030
856880,1960520
856880,1647470
856880,856910
856880,856900
856880,856960
856880,856950
856880,897190
856880,856940
856880,856920
856880,897180
856880,856930
857200,858800
857200,1255120
857500,962980
857500,962990
858260,1286610
858680,909730
859580,1437660
859580,1016080
859580,1173860
859580,1252870
859580,978951
860510,1282531
860620,975080
860620,975081
860620,975082
860620,978350
861240,869700
861540,1138490
861650,2732710
861650,2727340
861650,2590440
861650,2313400
861650,2075191
861650,2075190
864680,1512110
864700,2065550
864700,2217690
864970,1039760
865160,1028400
865360,1163640
865360,1246990
866140,1946040
866140,1946100
866140,1946101
866140,2018010
866190,1078740
866190,1078741
866510,2151040
866510,896543
866510,873380
866510,891035
866510,1452560
866510,872500
866510,890850
866510,881840
866510,881841
866510,891031
866510,891033
866510,890980
866510,867990
866510,891030
866510,896542
866510,896541
866510,896548
866510,896546
866510,1507160
866510,896544
866510,1591780
866510,891034
866510,891032
866510,891037
866510,896547
866510,896545
866510,896549
866510,1488580
866510,1488581
866510,1501080
866510,1501081
866510,1501082
866510,1507070
866510,1507100
866510,1521502
866510,1521501
866510,1521500
866510,2059590
866510,2890170
866540,946310
867210,2977430
867210,1979540
867210,2977420
867210,1968750
868360,1282550
868360,1368210
868360,1423900
868360,1149760
868520,909850
868520,909851
868580,874850
869350,869390
870110,873660
871420,1061960
871420,1081920
871570,874520
871570,1188210
871930,914280
871930,1287320
871930,1287321
871930,1287322
871930,1287323
871930,1287324
872200,1643260
872200,1643380
872200,1643390
872200,1736640
872200,1984330
872200,2061610
872200,2148150
872200,2299170
872200,2484390
874260,1662400
874260,1662430
874390,982200
874390,982201
874390,1237430
874390,1529660
874390,2186650
874390,2350830
874390,2438450
874390,2736400
874390,2943450
874460,954730
875110,1010320
875110,1010340
875110,2158280
875210,1711770
875210,1711771
875210,1711772
875210,1711773
876190,1132350
876500,1238460
876650,1163780
876650,2382320
877360,899350
877810,1103230
877870,1432790
877870,1433760
878150,1295880
878670,1047200
878670,1047201
878670,1047202
880300,1212880
880400,898190
880510,1070060
881020,2799850
881020,2944840
881020,2944850
881020,2944860
881020,2944870
881020,2944880
881020,2944890
881020,2944900
881020,2853970
881020,2853950
881020,2853960
881020,2853980
881020,2853990
881020,2854000
881020,2854010
881020,2854020
881020,2782190
881020,2782200
881020,2782180
881020,2782160
881020,2782170
881020,2799840
881020,2183570
881020,2694640
881020,2694650
881040,1223130
881100,1161410
881920,1089410
882250,1658730
882710,929350
884260,989170
884320,1091300
884660,2861370
884660,2561800
884660,2139750
884660,1830750
884660,1698180
884660,1611670
884660,1486836
884660,1486835
884660,1486830
884660,1486831
884660,1486832
884660,1486833
884660,1486834
884660,1901820
884980,1280800
885000,2861300
885000,2861310
885000,2861320
885000,2861330
885000,2861340
885000,2099700
885000,2099701
885000,2099702
885000,2099703
885000,2099704
885000,1947311
885000,1947312
885000,1947313
885000,1947314
885000,1947310
885000,1730420
885000,1730421
885000,1730422
885000,1730423
885000,1730424
885000,1664030
885000,1664031
885000,1664032
885000,1664033
885000,1664034
885000,1560980
885000,1560981
885000,1515480
885000,1515481
885000,1560983
885000,1560982
885000,1560984
885000,1515484
885000,1515482
885000,1515483
885000,1290910
885000,1290890
885000,1290911
885000,1290913
885000,1290914
885000,1292320
885000,1390211
885000,1390212
885000,1390213
885000,1390214
885000,1390210
885000,1387105
885000,2221470
885000,2221471
885000,2221472
885000,2221473
885000,2221474
885000,2295760
885000,2295761
885000,2295762
885000,2295763
885000,2295764
885000,2295765
885000,2295766
885000,2484740
885000,2484741
885000,2484742
885000,2484743
885000,2484744
885000,2678000
885000,2678010
885000,2678020
885000,2678030
885000,2678040
885970,1419050
886200,1935600
886310,891530
886900,1617870
886900,2057810
886900,2375390
887340,1961550
887450,1789240
887800,1196670
890280,1561950
890520,1009680
890520,1231320
890720,1266230
890720,1278300
891510,947700
891790,1104760
891790,1040700
892970,1620250
892980,1055700
892980,1243610
892990,1055710
892990,1295110
893050,896780
893680,989960
893850,1275730
893900,1439810
894020,1528460
894020,1662730
896890,1518230
896890,1112590
896890,1112591
896890,1266860
896890,1561840
896890,1796140
896890,1921290
896890,2459770
897330,3066630
897330,3001770
897330,2973440
897330,2910410
897330,2856970
897330,2805310
897330,2744860
897330,2700270
897330,2685750
897330,2639640
897330,2576360
897330,2531280
897330,2546960
897330,2485580
897330,2445830
897330,2403540
897330,2358700
897330,2326030
897330,2306260
897330,2254250
897330,2187461
897330,2187460
897330,2155360
897330,2118860
897330,2093320
897330,2067090
897330,2021180
897330,1991220
897330,1976820
897330,1954980
897330,1927810
897330,1897200
897330,1868480
897330,1826630
897330,1804680
897330,1775480
897330,1741600
897330,1496331
897330,1678970
897330,1643080
897330,1612070
897330,1592090
897330,1352580
897330,1538870
897330,1496330
897330,1352585
897330,1352582
897330,1352583
897330,1352581
897330,1285770
897330,1237721
897330,1237720
897330,1157732
897330,1157731
897330,1157730
897330,1124541
897330,1124540
897330,1352584
897330,1091150
897330,1053800
897330,1048050
897330,1043420
897330,1007580
897330,1007910
897330,970110
897330,970100
897330,969560
897330,1323210
897330,943420
897330,942240
897330,942230
897330,928100
897450,1378760
897450,1256750
897450,1377870
898750,1823802
898750,1689810
898750,1689830
898750,1689970
898750,1690010
898750,1690011
898890,2025890
898890,2081531
899190,972860
899190,972870
899190,972880
899310,1130870
899310,1130871
899310,1130872
900010,1647180
900040,1920970
903630,1878790
904310,965850
904400,1388730
904400,1432040
904750,1532220
905660,1099130
905660,1107590
907380,928190
907600,2854930
907650,1556910
907650,1615010
907650,1615011
907650,1615012
907650,1615013
907820,1025280
907820,1025290
908180,1003740
909080,909150
909660,2672530
909660,1762031
909660,2297000
909660,1761280
909660,1761710
909660,2079340
909660,1979380
909670,1169970
909750,2645760
912570,1237600
912570,1238290
914020,1133170
914020,1133160
914800,1231690
914800,1231980
914890,2077140
915600,2417800
915600,1577330
915600,1579750
915600,1999840
915810,1951320
916030,1181250
916060,956900
916140,2081560
916140,2081750
916440,2830580
916440,2622040
916440,1066850
916440,1247710
916440,1530880
916440,1933240
916440,1933242
916440,2622020
916440,1125790
916440,1125792
916440,1125794
916440,2400950
916440,1247680
916440,1314950
916440,1442810
916440,1530882
916440,1626970
916440,1704680
916440,1933244
916440,2074410
916440,2222640
916440,1066852
916440,1210040
916440,1465650
916440,1383240
916440,1626972
916440,1704690
916440,1803742
916440,1881100
916440,2055760
916440,2222650
916440,2277980
916440,2504950
916730,1418580
916840,1237830
917150,1117720
917150,1117721
917720,1912690
917720,1912680
917720,1730040
917720,1729970
917720,1729960
917720,1748810
917720,2157020
917720,2157021
917720,2157024
917840,1297410
918820,1158080
919370,987110
919370,1194470
919410,1159930
919640,2873780
919640,2499890
919640,1571580
919640,2155260
919640,3023320
919640,1640470
919640,1418231
919640,988171
919640,1348670
919640,1307600
919640,1236360
919640,1165510
919640,1022830
919640,988170
919640,988172
919640,1130850
919640,1167020
919640,1167030
919640,1167040
919640,1167050
919640,1254980
919640,1254990
919640,1254991
919640,1307590
919640,1307591
919640,1167000
919640,1810030
919640,1810031
919640,1405650
919640,1418230
919640,1477780
919640,1571590
919640,1833830
920210,1353941
920210,1353942
920210,1353943
920210,1353944
920210,1353945
920210,1353946
920210,1414630
920210,1941590
920210,2150630
920210,2150631
920210,2150632
920210,2150633
920210,2150634
920210,2150635
920210,2194990
920210,2194991
920320,1205120
920690,945690
922400,1001784
922400,1001780
922400,1001783
922530,1495210
922920,1051550
923590,998540
923810,1038710
924750,2920630
924970,1598441
924970,2015180
924970,1840320
924970,2101940
925950,1445760
927250,1020880
927270,964590
927350,1670392
927350,1481490
927380,1030500
930630,1245700
931500,940770
931500,940771
931500,940620
931500,940730
931500,940731
931500,940732
931500,940733
931500,940734
931500,940735
931500,940736
931500,940737
931500,940738
931500,940739
931500,940740
931500,940750
931500,942210
933110,2477660
933110,1581450
933110,1817370
933110,1581451
933110,1817361
933110,1446360
933110,2154360
933110,2154361
933110,2154362
933820,1259090
933820,1632320
933820,1751430
933820,1883650
933830,1497260
933860,1191130
934700,2813110
934700,2813310
934700,2813100
934700,2813030
934700,2813010
934700,2813020
934700,2813000
934700,2813040
934700,2813050
934700,2813060
934700,2813070
934700,2813080
934700,2813090
934930,1210000
934930,999300
934930,999301
934930,999302
934930,1191850
936500,1826600
936500,1845920
937300,1164810
938200,1664560
938560,1399420
939400,942430
939400,1111070
939400,1156960
939790,1303910
939790,1304240
940680,1029810
940680,1906170
940680,1918940
940910,1146260
942930,1002570
942930,1002571
943370,2207410
943900,977060
944020,1096940
946050,1379690
947300,1025340
947430,992440
948640,1022570
948830,1069550
949200,1721500
949290,2187680
949480,2116310
949480,2156870
949480,2931330
950210,1149240
951000,1050360
951430,1330410
951430,1443660
951750,1440480
952040,963060
952040,1435620
952040,1023780
952040,1228400
952040,1199500
952040,1304150
952040,1721770
952860,1454460
953490,1462530
953490,1377100
953580,1370020
953580,1294460
953580,1250740
953580,1121020
953580,1026750
953580,953681
953580,953680
953580,953682
953580,1158130
953870,1173570
954740,1451140
954740,1755190
955170,1086930
955170,1729500
955170,1729550
955320,981610
955900,1701600
955900,1446730
956030,1352940
956560,1231610
956560,1313850
957660,2543290
957960,2223510
957960,2273610
958400,1354050
958400,1354051
958400,1354052
958400,1354053
958400,1354110
958400,1354111
958530,1454610
958740,1060830
960090,2117950
960170,1080550
960170,1214810
960170,1238760
960170,1238761
960170,1238762
960170,1271670
960170,1271671
960170,1271680
960170,1281330
960170,1300210
960170,1300211
960170,1315140
960170,1315150
960170,1316550
960170,1356220
960170,1356221
960170,1356222
960170,1386610
960170,1386611
960170,1386612
960170,1386613
960170,1386614
960170,1386615
960170,1386616
960170,1472190
960170,1472191
960170,1472192
960170,1568680
960170,1568690
960170,1664550
960170,1782170
960170,1843010
960170,1843020
960170,1958170
960170,1958171
960170,1958172
960170,2086480
960170,2125650
960170,2164530
960170,2164540
960690,1266130
961010,1934010
961200,1996720
961200,1996730
961200,1996731
962130,2161390
962150,1010680
962630,1457830
962730,1952000
963000,1212590
963400,1162190
964440,2170430
964440,2160520
965580,1462460
965580,1586100
965580,1605810
965580,1935900
965580,2253060
965640,1173210
965640,1762980
965640,2058160
965820,1121740
966870,998620
966870,998960
966870,998961
966870,998970
966870,1000120
966870,1000140
966870,1000150
966870,1000160
966870,1000170
966870,1000180
966870,1000190
966870,1000200
966870,1000210
966870,1000220
966870,1000230
966870,1000240
966870,1000250
966870,1111950
967120,2696880
967240,1157380
967240,1157420
967240,1157430
967240,1157440
967240,1157450
967240,1157460
967240,1157470
967240,1157480
967240,1157490
967240,1177280
967250,979700
968370,1250140
968870,1293590
968870,1293591
969540,1274680
969760,1701700
969990,1263830
970570,1011950
970830,1928750
970830,1633910
970830,1403620
970830,1655780
970830,1491140
970830,1403630
972660,1395720
972660,1398770
973060,1040690
973060,1771920
973550,1160600
973550,1160601
973550,1160602
973550,1160603
973580,1174630
973580,1174631
973580,1174632
973580,1213590
973580,1228720
973580,1244510
973580,1502350
973580,1674634
973580,1674635
973580,1674636
973580,1674637
973810,1503200
975370,2232370
975370,2937200
976310,1471870
976310,1449880
976310,1273971
976310,1054480
976310,1480230
976310,1449881
976310,1449882
976310,1449883
976310,1461160
976310,1160240
976310,1160241
976310,1051620
976310,1051621
976310,1095030
976310,1095031
976310,1116620
976310,1116621
976310,1160243
976310,1180720
976310,1180721
976310,1200550
976310,1200552
976310,1253300
976310,1253302
976310,1316180
976310,1316181
976310,1316182
976590,2392580
976590,2306070
976590,1836142
976590,1836141
976590,1704440
976590,2139420
976590,1836140
976590,1485720
976590,1485750
976590,1486560
976590,1486570
976590,1486580
976590,1486590
976590,1783410
976590,1783411
976590,1783412
976590,1783413
976590,1911470
976590,1911471
976620,1225960
976620,944240
976620,955780
976620,955650
976890,1670550
977390,1028970
977390,1032330
977390,1055220
977460,1394890
977500,1066330
977500,1120060
977880,2305370
977880,1586600
977880,2767640
978270,979850
978270,979851
978270,979852
978270,979860
978270,979861
978780,1292300
978780,1292301
978780,1292302
978780,1292303
978780,1292304
979310,1463770
981630,1480550
981750,1067471
981750,1067476
981750,1070050
981750,1070051
981750,1070052
981750,1070053
981750,1070054
981750,1070055
981750,1070056
981750,1070057
981750,1070058
981750,1070059
981750,1070120
981750,1070121
981750,1070122
981750,1070130
981750,1070131
981750,1070140
981750,1070141
981750,1111350
981750,1111351
981750,1111352
981770,1070600
981770,1070601
981770,1070602
981770,1070603
981770,1070604
981770,1070605
981770,1070606
981770,1070660
981770,1070661
981770,1070662
981770,1070663
981770,1070664
981770,1070700
981770,1070701
981770,1070702
981770,1070703
981770,1070704
981770,1070705
981770,1070706
981770,1070707
981770,1071460
982290,1928920
982400,1268210
982400,1268130
982540,1011350
982720,1648770
982720,1648780
983350,1168480
983870,2830490
983970,1468310
983970,1294690
984110,1003780
984110,1015110
984450,1415970
984780,1058300
984800,1154820
985890,1585820
986040,2190660
986040,2190670
986680,1161450
986680,1161460
986680,2102050
986680,2102510
986800,1356410
986800,1356411
987840,1805540
987840,1805541
989440,2802390
990030,1096080
990030,1096081
990030,1115600
990050,1012380
990050,1012400
990050,1012401
990050,1012402
990050,1012403
990050,1012404
990050,1012405
990050,1012406
990050,1046880
990050,1012381
990080,1880832
991270,1261690
991270,1261691
991270,1261692
991270,1261693
991270,1261713
991270,1261714
991270,1261715
991270,1261716
991270,1261717
991270,1262340
991270,1262341
991270,1262342
991270,1262343
991270,1262344
991270,1262345
991270,1262346
991270,1262347
991270,1262348
991270,1262349
991270,1262370
991270,1262371
991270,1262372
991270,1262373
991270,1262374
991270,1262375
991270,1262376
991270,1262377
991270,1262378
991270,1262379
991270,1262390
991270,1262391
991270,1262392
991270,1262393
991270,1262394
991270,1262395
991270,1262396
991270,1262397
991270,1262398
991270,1262399
991270,1262400
991270,1262401
991270,1262402
991270,1262403
991270,1262404
991270,1262405
991270,1262406
991270,1262407
991270,1262408
991270,1262409
991270,1262410
991270,1262411
991270,1262412
991270,1262413
991270,1262414
